"Cruise","Station","Type","Date","Longitude","Latitude","Press","Depth","Temp","Sal","Oxy","Phos","Si","Ni","TA","DIC","ptemp","S0","S1","S2","S3","S4","ndens","AOU"
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,158,157,12.7244,35.115398,205.4,0.865096555438332,5.63901115805202,11.220157625701,2315,2133.3,12.70298,26.541695,30.940285,35.241344,39.447506,43.561367,26.611874,53.864
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,236.4,235,10.6924,34.888599,208,1.0982110744218,7.63855707981873,15.361383075983,2305.4,2163,10.66376,26.749166,31.190746,35.533558,39.780109,43.932915,26.832115,62.958
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,314.1,312,9.1929,34.718601,199.4,1.37405127863433,11.2679477970006,19.773794259236,2301.3,2157.7,9.15822,26.872286,31.347498,35.722988,40.001163,44.184452,26.96756,80.833
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,316.3,314,9.1698,34.716599,198.6,1.38299312722566,11.4314725391888,19.9041218741232,NA,NA,9.13492,26.874491,31.350231,35.726234,40.00491,44.188675,26.969954,81.78
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,378.5,375,7.6712,34.5495,201.6,1.60888511791877,14.8035970103521,23.4380275922464,2294.8,2174.3,7.63363,26.973999,31.484966,35.895214,40.207031,44.422745,27.085354,88.623
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,402.2,399,7.2807,34.502201,206.9,1.64133885843822,15.0825495502523,24.0148454979386,2291.4,2160.7,7.24192,26.992855,31.513329,35.932819,40.253582,44.477921,27.109278,86.002
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,466.6,463,5.9089,34.354599,221.9,1.78075104727303,16.6262622424759,26.3006845082411,2286,2180.4,5.86868,27.059187,31.613823,36.066544,40.419479,44.674831,27.195816,80.714
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,563.8,559,5.291,34.354801,213.5,1.91906600410519,22.0095218831923,28.3057569534516,2291.1,2175.3,5.24469,27.135204,31.705349,36.173157,40.540703,44.810131,27.281273,93.566
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,652.8,647,4.8327,34.349998,209,2.00964821882818,26.0967520639869,29.6177978589096,2296.3,2181.6,4.78097,27.184837,31.766754,36.246017,40.624657,44.904774,27.339533,101.462
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,800.4,793,4.0131,34.377201,200.3,2.14875686543904,36.6226360539834,31.5935445922389,NA,NA,3.95384,27.295477,31.898554,36.398407,40.796986,45.096321,27.468534,116.306
"06M220170104",4,"B","2017-01-04T21:51:00",17.6294,-34.3594,800.7,793,4.0188,34.376801,199.2,2.15567557753052,36.7414604403236,31.6910786549131,2304.6,2196.5,3.95948,27.294579,31.897511,36.397224,40.79567,45.094872,27.467499,117.364
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,10.6,11,21.2477,35.5158,228.5,0.121394355483962,1.74464122460952,0.0180378508190756,2343.2,NA,21.24566,24.819408,29.069155,33.225788,37.292213,41.271263,24.790539,-8.678
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,20.6,20,21.2514,35.514301,228.5,0.119926944050253,1.75130037189865,0.0170477163493843,NA,NA,21.24742,24.817781,29.067511,33.224125,37.290539,41.269569,24.788717,-8.683
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,46.6,46,17.342,35.454201,221,0.309744714372103,2.51085170662316,2.31184792610998,2328.2,NA,17.33421,25.782743,30.094761,34.311802,38.436684,42.472157,25.822496,15.178
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,67.4,67,15.6525,35.340599,196.6,0.613153887227854,4.40457228474413,7.16514184478692,2328.9,NA,15.642,26.091263,30.433352,34.679569,38.832676,42.895382,26.144855,47.536
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,97,96,13.2294,34.962299,238.5,0.610000697679209,2.72761227515213,6.64293995880045,2311,NA,13.21596,26.320074,30.709732,35.002125,39.199902,43.305687,26.388605,18.345
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,185.5,184,11.8128,35.0285,219.4,0.872966099653176,5.38453868760858,11.6861298079105,2313,NA,11.78885,26.65147,31.068878,35.38821,39.612045,43.74295,26.726517,44.962
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,185.7,184,11.8604,35.034901,219,0.869480663868926,5.37503107115413,11.6253143441835,2309.7,NA,11.83636,26.647438,31.063841,35.382198,39.605087,43.735081,26.722164,45.089
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,300.5,298,9.5417,34.750702,205.3,1.28232434593339,9.75263970635735,18.3702177271396,2301.6,NA,9.50776,26.84012,31.30743,35.67524,39.945988,44.122108,26.932556,72.743
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,358.4,356,8.2309,34.6105,195.1,1.56050916551575,14.1951679428536,22.5724898461363,2297.1,NA,8.19384,26.938761,31.436392,35.833672,40.132938,44.336555,27.043726,91.381
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,425.2,422,7.1795,34.521999,200.7,1.68887735787142,16.9164882901241,24.7167847160896,2297.2,NA,7.13875,27.022928,31.545683,35.967388,40.290295,44.516697,27.13937,92.846
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,549.1,544,4.9463,34.289902,229.4,1.89083160807331,19.4447487966239,27.928064480783,2295.1,NA,4.90277,27.123381,31.702673,36.179382,40.555553,44.833298,27.277163,80.306
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,695.7,690,4.4843,34.382599,198,2.10595742566618,32.4328114453189,31.0001461509275,2297.5,2173.9,4.43078,27.249409,31.840046,36.327793,40.714649,45.002678,27.41057,114.988
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,805.7,798,3.7512,34.393299,193.8,2.21130347992316,41.209046453143,32.4625191006954,NA,NA,3.69313,27.334667,31.944469,36.450874,40.855797,45.16124,27.514488,124.771
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,806.8,799,3.7507,34.393398,194.5,2.20664653764712,41.115468507108,32.396893633445,2308,2189.2,3.69255,27.334805,31.944622,36.451042,40.855976,45.161434,27.514643,124.075
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,897.6,889,3.4332,34.481201,180.3,2.2769132094822,50.4226209444144,33.259141745627,2320.4,2205.5,3.36997,27.4363,32.053974,36.568035,40.980366,45.292946,27.62343,140.571
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,1010.7,1001,3.3879,34.494701,179.3,2.27959710947916,51.9054139803347,33.2431158719218,NA,NA,3.31615,27.452209,32.071209,36.586563,41.000145,45.313931,27.640858,141.96
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,1011.1,1001,3.3881,34.494598,179.4,2.27895678304739,51.8831531461466,33.2346730185633,NA,NA,3.31632,27.452114,32.07111,36.58646,41.000042,45.313824,27.64076,141.859
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,1012.2,1003,3.3881,34.494701,179.1,2.28098636604265,51.9467969953148,33.2611665847242,NA,NA,3.31623,27.452202,32.071201,36.586552,41.000134,45.313915,27.64085,142.159
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,1012.8,1003,3.3855,34.4953,179.1,2.2808177977429,51.9951734633071,33.2579116584724,NA,NA,3.3136,27.45293,32.071995,36.58741,41.001053,45.314896,27.641645,142.178
"06M220170104",5,"B","2017-01-04T00:10:00",17.5996,-34.3772,1014.3,1005,3.3853,34.4953,179.2,2.28015203857833,51.9845610648727,33.2487036462886,2323.4,2198.5,3.31329,27.452961,32.072033,36.587456,41.001106,45.314957,27.641689,142.081
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,7.8,8,21.1919,35.528,227.5,0.124911425589824,1.77135063036193,0.0393568325333053,2337.3,2047.7,21.1904,24.843866,29.094358,33.251717,37.318844,41.298565,24.817654,-7.481
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,23.6,23,21.1113,35.5285,225.6,0.129401846541889,1.84135474816584,0.0821451479231801,2336.4,2041.6,21.10677,24.867161,29.118895,33.277454,37.345745,41.326595,24.843025,-5.256
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,48.6,48,17.7531,35.514999,206.1,0.365270800874781,3.13831410888209,3.59712345974951,2332.3,2089.2,17.74483,25.729445,30.034197,34.244194,38.362255,42.391148,25.766838,28.168
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,69.1,69,16.4358,35.426899,221.9,0.368102960373718,2.70485593778692,3.26632009746991,2332.2,2088.6,16.42466,25.977776,30.305531,34.537842,38.677494,42.727219,26.026491,18.438
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,103.1,102,14.8738,35.343399,181.4,0.800292161606366,6.02578723937717,10.0912911851734,2327.1,2129.1,14.85828,26.267944,30.624159,34.884087,39.050449,43.125938,26.326962,66.499
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,175.6,174,12.7322,35.147099,212.8,0.804018484575765,5.13417875231406,10.4348102262526,2316.3,2131.8,12.70836,26.56521,30.963476,35.264221,39.470074,43.583641,26.634636,46.378
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,327.9,325,9.7874,34.755798,215.3,1.18476529492926,8.02400090906025,16.8670803250056,2302.1,2151.3,9.74972,26.803701,31.265718,35.628387,39.894154,44.065483,26.894939,61.28
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,330.3,328,9.763,34.751499,215,1.19092110566189,8.08752353138275,16.9583360412279,2298.9,2148.7,9.7251,26.80448,31.267061,35.630276,39.896576,44.068417,26.895987,61.736
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,467.8,464,7.3119,34.524899,191.9,1.73298221275548,17.7074756916039,25.2044158568074,2296.3,2183.6,7.26647,27.007261,31.526987,35.945747,40.265804,44.489464,27.122503,100.791
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,542.4,538,6.2345,34.440399,204.8,1.81719064157536,19.9585960514658,26.7519838385147,2296.1,2181.2,6.18603,27.08666,31.632866,36.077381,40.422371,44.670059,27.21623,95.404
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,646.5,641,4.8765,34.351898,212,1.98331514876304,25.2590934966677,29.2515288220384,2297.5,2189.6,4.82507,27.181372,31.76215,36.240303,40.617867,44.89695,27.33515,98.133
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,747.7,741,4.2979,34.402599,194.3,2.140047312558,35.7856247829335,31.481111544487,2313.7,2211.4,4.24115,27.285658,31.881041,36.373405,40.764732,45.057072,27.450649,120.065
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,842.2,834,3.9327,34.4557,182.8,2.22457278217399,43.5909839221976,32.5978004488385,2317.9,2224.9,3.87049,27.366474,31.971106,36.472469,40.872509,45.173241,27.539318,134.256
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,896,888,3.7236,34.481899,177.7,2.26453177002513,47.5902847251689,33.0855038068125,2323.5,2237.7,3.65846,27.408682,32.018688,36.525284,40.930386,45.235996,27.586731,140.925
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1007.4,998,3.279,34.502499,178.1,2.29316222210225,53.648457269205,33.4171279267402,NA,NA,3.20835,27.468632,32.090454,36.608559,41.024803,45.341152,27.660677,143.988
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1046.1,1036,3.115,34.527302,178.8,2.28604613199362,56.3867603111969,33.2831133748962,NA,NA,3.04262,27.503834,32.129913,36.652157,41.072414,45.392628,27.701014,144.538
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1091.7,1081,3.0143,34.560902,178.8,2.26942956485544,58.6520626955755,33.0065273948408,2336.8,2239.1,2.93917,27.540115,32.168713,36.693409,41.116039,45.438538,27.740103,145.278
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1132.2,1121,3.015,34.590401,179.5,2.239678249028,58.9254103321276,32.5595728728368,NA,NA,2.93666,27.5639,32.192326,36.71685,41.139313,45.461651,27.76288,144.525
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1146.7,1135,3.0657,34.608501,180.6,2.2107420799992,57.9024536873122,32.1446380695109,NA,2231.5,2.98574,27.573877,32.200829,36.723919,41.144989,45.465981,27.770084,142.99
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1198.7,1187,3.0811,34.627201,180.5,2.19364110607873,57.8558414718767,31.8835152401616,2336.6,2227.5,2.99685,27.58779,32.214287,36.736935,41.157578,45.478153,27.782722,142.956
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1250.4,1238,3.0811,34.638302,182.6,2.16759793218599,57.2606547211955,31.5304487943847,2337.1,2223.1,2.99269,27.597033,32.223553,36.74622,41.166882,45.487476,27.791647,140.862
"06M220170104",6,"B","2017-01-05T02:19:00",17.5569,-34.4057,1251.5,1239,3.0807,34.638599,181.2,2.17823768267096,57.7584123923956,31.6636588104686,NA,NA,2.99221,27.597317,32.223846,36.746525,41.167194,45.487801,27.791937,142.265
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,8,8,21.2287,35.5434,227.2,0.124060947523741,1.7737158896299,0.0388801456312645,2336.4,2034.2,21.22716,24.845499,29.095352,33.25209,37.318615,41.29776,24.820004,-7.346
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,23.1,23,20.8833,35.556702,234.5,0.112425253150256,1.62059306445589,0,2335.2,2045.8,20.87889,24.950783,29.20575,33.367447,37.438778,41.422558,24.934809,-13.305
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,48.2,48,18.0901,35.580898,216.1,0.281056364826576,2.59020161364513,2.05022617686464,2332.7,2073.7,18.08179,25.696815,29.995577,34.19976,38.312199,42.335667,25.73308,16.596
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,70.4,70,17.3402,35.545799,202.4,0.414105199246397,3.53235983633389,4.46209692357769,2333,2092.6,17.32841,25.854427,30.165953,34.382519,38.506935,42.541962,25.897985,33.657
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,97.7,97,15.8595,35.4305,191.2,0.620212205708421,4.85592558263149,7.50005881905764,2328.8,2115.7,15.84412,26.114553,30.452461,34.694622,38.843803,42.902714,26.168201,51.832
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,198.4,197,12.6531,35.119202,215.2,0.796097005176447,5.0057620462014,10.3169760233191,2314.1,2129.3,12.62626,26.559835,30.959908,35.262405,39.469955,43.585159,26.630129,44.465
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,298.4,296,10.6853,34.861698,221.3,1.01295757234339,6.253945479979,14.0998011983504,2303.4,2137.8,10.64907,26.730804,31.172886,35.516186,39.76321,43.91647,26.814734,49.795
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,398.7,395,9.0674,34.6884,207.6,1.34785950601689,10.5228407835624,19.4351227510848,2294.4,NA,9.02355,26.870358,31.348768,35.727367,40.008553,44.194744,26.967503,73.521
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,498.7,495,7.2266,34.495602,207.2,1.65483167053682,15.3471791888758,24.1920480246553,2293.6,NA,7.1784,26.996588,31.518606,35.939598,40.261818,44.487556,27.1138,86.139
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,549.2,545,6.3263,34.420399,213.8,1.75577689851647,17.3590257652358,25.8725308888027,2290.9,NA,6.27683,27.059109,31.603262,36.04578,40.38884,44.63467,27.18837,85.819
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,652,646,5.041,34.3283,216.9,1.94306942527764,22.1928626731322,28.6598775557746,2292.2,NA,4.98831,27.144051,31.720871,36.195171,40.569012,44.844501,27.295383,92.09
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,702.5,696,4.7957,34.349602,211.8,1.99627366702479,25.8636815587716,29.4364469915757,2301.9,2199,4.73997,27.189123,31.772089,36.252373,40.632,44.913071,27.344667,98.966
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,803.4,796,4.1602,34.377399,197.8,2.14848170921955,35.6001042813342,31.5911399886445,2306.5,2214.8,4.09978,27.280518,31.879778,36.375919,40.770901,45.066769,27.449812,117.695
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,895.9,888,3.7482,34.439999,184.7,2.24233916863118,44.897860919542,32.8407960202389,2317,2234.2,3.68296,27.372871,31.982567,36.488865,40.893681,45.199017,27.551722,133.837
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,977,968,3.5665,34.473202,179.9,2.27228821203036,49.0423927843705,33.1811508157657,NA,NA,3.49608,27.417734,32.032112,36.542969,40.952194,45.261784,27.601244,140.006
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,1107.9,1097,3.1831,34.5359,175.2,2.29889508406635,56.747618432838,33.415236097324,2330.9,2243.5,3.10531,27.504906,32.129223,36.649757,41.068352,45.386967,27.699629,147.62
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,1208.3,1196,2.9857,34.580799,179.2,2.25353413917995,59.679586604774,32.7521258779949,2333.3,2247.8,2.90167,27.559404,32.188854,36.714378,41.13781,45.461082,27.760441,145.128
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,1310.9,1297,3.0909,34.671902,186.7,2.10328437428803,55.5443498883603,30.6614380688667,2329.4,2233.1,2.99743,27.623425,32.249542,36.771816,41.192093,45.512318,27.816017,136.641
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,1409.7,1395,3.0613,34.729599,194.1,1.99193628401348,52.7936583500743,29.1878987690869,NA,2228.7,2.9599,27.672937,32.299599,36.822399,41.243179,45.563885,27.863501,129.398
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,1510.7,1494,3.0617,34.7621,200.4,1.91116361413084,50.1854326645103,28.1274361804341,2336,2224.8,2.95179,27.699635,32.326248,36.849003,41.269737,45.590393,27.888279,123.082
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,1598.1,1581,3.069,34.774601,198.8,1.91026437606717,50.4404275211672,28.1167780853358,NA,NA,2.95154,27.709639,32.336155,36.858818,41.279461,45.600029,27.897396,124.653
"06M220170104",7,"B","2017-01-05T05:21:00",17.4696,-34.4365,1599,1581,3.0691,34.774502,202.8,1.87990473949394,49.089074224119,27.7171938041349,2330,2226.4,2.95157,27.709557,32.336075,36.858734,41.279377,45.599949,27.897322,120.654
"06M220170104",8,"B","2017-01-05T07:55:00",17.3815,-34.4704,13.9,14,21.394,35.551399,228.1,0.11694834070902,1.73913935631911,0.00662695603793863,2335.4,2036.7,21.3913,24.806395,29.053768,33.208103,37.272305,41.249203,24.777771,-8.894
"06M220170104",8,"B","2017-01-05T07:55:00",17.3815,-34.4704,25.4,25,20.0779,35.555199,228,0.148858114919491,1.85243188067914,0.191034574988312,2335.4,2040.1,20.07319,25.165943,29.43317,33.606762,37.689598,41.684494,25.167418,-3.592
"06M220170104",8,"B","2017-01-05T07:55:00",17.3815,-34.4704,50.4,50,18.1117,35.562099,213,0.297107173594006,2.72443755693994,2.38646343831752,2330.8,2085.4,18.103,25.677145,29.975679,34.179638,38.291862,42.315125,25.712257,19.634
"06M220170104",8,"B","2017-01-05T07:55:00",17.3815,-34.4704,107.9,107,15.6938,35.409302,217.4,0.452916621884533,3.2261325039954,4.69873847382704,2327.2,2104.1,15.67694,26.136257,30.477272,34.722446,38.874542,42.936268,26.190781,26.455
"06M220170104",8,"B","2017-01-05T07:55:00",17.3815,-34.4704,247.7,246,11.4445,34.9659,220.9,0.909909989944629,5.56501503733645,12.3726879859866,2305.8,2138,11.41311,26.673214,31.098707,35.425896,39.65733,43.795563,26.751205,45.662
"06M220170104",8,"B","2017-01-05T07:55:00",17.3815,-34.4704,469.2,465,7.6827,34.543499,207.3,1.57829890652596,14.0140678587894,23.0039456537682,2293.6,2168.4,7.63581,26.968964,31.479927,35.890167,40.201981,44.41769,27.080519,82.921
