"Cruise","Station","Type","Date","Longitude","Latitude","Press","Depth","Temp","Sal","Oxy","Phos","Si","Ni","TA","DIC","ptemp","S0","S1","S2","S3","S4","ndens","AOU","pH"
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,0,0,19.98138,34.59205,208.50832,0.374924383615878,2.75393095250344,1.36523889710469,2291.87432125342,2048.96869916139,19.98138,24.460074,28.735254,32.91703,37.00836,41.012051,24.451845,17.1861,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,10,9.929,19.93238,34.82805,222.32457,0.255548190889679,1.6232356244732,0.385252871497908,2305.8104216705,2047.23857410036,19.93054,24.653366,28.927859,33.108984,37.199694,41.202795,24.649723,3.2676,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,20,19.858,19.91338,35.86685,235.12407,0.0935902533130101,0.99802132894007,-0.0788901454753743,2362.0264104935,2064.67452346204,19.90969,25.451069,29.719405,33.894617,37.979656,41.97733,25.465837,-10.8258,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,30,29.786,19.79548,36.15355,239.10585,0.0728848304276108,0.98468818407545,-0.0811082834252748,2377.40205328266,2069.69315115324,19.78995,25.701407,29.969802,34.145093,38.230224,42.227997,25.722216,-14.6913,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,40,39.714,19.71518,36.27285,238.52829,0.0718334604503081,1.01305325489437,-0.0554287636516457,2383.46431553751,2073.53761172278,19.70782,25.814091,30.083009,34.25882,38.34446,42.342727,25.837514,-13.931,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,50,49.642,19.27322,36.34733,237.70592,0.0816889694663402,1.07646229652822,0.00946295615303501,2387.01155900491,2079.24262779282,19.26417,25.986981,30.26234,34.444421,38.536133,42.54025,26.014479,-11.3493,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,75,74.458,19.05522,36.35173,232.21194,0.0996191277771762,1.18618351636833,0.130003774710889,2386.57579488966,2084.43928684965,19.04174,26.047889,30.32672,34.51218,38.60716,42.614423,26.076689,-4.9187,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,100,99.271,18.58786,36.24065,229.82857,0.122603341260777,1.26163281617424,0.281610697865252,2380.18751352046,2086.55050783182,18.5702,26.083525,30.370566,34.564003,38.666693,42.681376,26.113531,-0.3604,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,125,124.081,17.61662,36.02748,229.50319,0.171617691917173,1.36015110969947,0.671629373893087,2367.87834217768,2088.85387693687,17.59537,26.163212,30.467527,34.677748,38.79666,42.826948,26.196557,4.5597,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,150,148.889,16.57526,35.87277,236.7363,0.204480531741223,1.38040786247855,1.03775487373962,2359.08972634331,2089.43255994086,16.55082,26.295212,30.618177,34.84652,38.982948,43.030085,26.333938,2.3318,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,200,198.494,16.04116,35.77775,236.78673,0.241854159917322,1.48627402530793,1.67047187288364,2353.35969563653,2091.86148760582,16.00927,26.348237,30.681223,34.919301,39.065139,43.121324,26.389872,4.9759,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,250,248.088,15.31922,35.64491,230.25481,0.349985122302862,1.81711178375177,3.45580963379709,2345.33849282914,2099.13906299976,15.28057,26.411263,30.758052,35.009538,39.168331,43.236976,26.457227,15.2293,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,300,297.669,13.73725,35.37933,222.40511,0.613875814142446,2.62670714222691,7.12656355469794,2329.99982751966,2112.7872779146,13.69415,26.54857,30.926411,35.208061,39.396002,43.492677,26.605827,31.5129,8.167
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,400,396.797,11.65051,35.04396,220.77904,0.898858882049858,3.94510376730782,12.1088809707623,2311.60599134008,2125.70002370606,11.59883,26.702815,31.124118,35.447985,39.676723,43.812629,26.778207,45.0857,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,500,495.877,9.42483,34.7447,219.40352,1.23644864552903,6.2467615224331,17.5499608404781,2297.45281671874,2141.04478310936,9.36811,26.861243,31.3318,35.703517,39.978501,44.158881,26.960156,60.2315,8.107
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,600,594.909,6.53057,34.4039,236.35236,1.61857488147968,9.80835123298131,23.4300368331193,2285.12130579007,2153.77640956798,6.47527,27.021888,31.561585,36.000487,40.340416,44.583266,27.156801,63.0491,8.052
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,700,693.894,5.28915,34.31463,239.60327,1.79953984072714,14.4841232829453,26.0858317413051,2284.95511913781,2162.92621070801,5.23085,27.106634,31.677714,36.147119,40.516539,44.78776,27.25608,68.9612,NA
"TAII24102011","TA2005P","B","2011-10-25T20:39:00",-50.138,-32.98,800,792.832,4.78326,34.30435,233.72371,1.91051367615465,18.9584030118294,27.6518383238599,2287.45151909201,2171.3778975087,4.71918,27.157298,31.741449,36.223561,40.605268,44.888308,27.311371,78.6988,8.0325
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,0,0,19.31738,35.71304,213.95836,0.211589657282731,1.30152971091202,0.547997935526428,2351.52053503197,2078.31253658547,19.31738,25.488757,29.767264,33.95236,38.046957,42.05383,25.504318,13.0266,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,10,9.929,19.30938,35.70644,225.72476,0.154166863730214,1.13110439101056,0.105840799320104,2352.07953543632,2070.39184688174,19.30757,25.486253,29.764956,33.950242,38.045022,42.052072,25.501874,1.3106,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,20,19.858,19.04388,35.72024,241.00929,0.107882043675031,0.985256132690666,-0.0710890516380333,2353.91306505093,2063.50340237444,19.0403,25.565709,29.848543,34.03785,38.13652,42.147316,25.583484,-12.8548,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,30,29.786,18.55258,35.84004,247.43954,0.0961170691257573,0.969594561914964,-0.0636754914971991,2360.49365760839,2065.8691619802,18.54731,25.782877,30.072829,34.269068,38.37445,42.391711,25.806326,-17.3228,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,40,39.714,18.43878,35.85724,249.13963,0.0930714769793911,0.967739227092834,-0.065043728590568,2361.42349007641,2066.09043961757,18.43178,25.825173,30.116879,34.314826,38.42186,42.440713,25.849794,-18.5433,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,50,49.641,18.59894,35.98796,246.99377,0.0861806360399302,0.992575707124142,-0.0607745331164481,2368.30868049801,2069.19015284401,18.59013,25.885181,30.173505,34.368171,38.472039,42.487847,25.911093,-17.2659,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,75,74.457,17.9823,35.96024,248.1814,0.0998241539832187,1.0351426675746,0.00682156893860118,2366.2888319512,2072.60191641324,17.96939,26.019543,30.31812,34.522755,38.636263,42.661349,26.049293,-15.6935,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,100,99.27,17.39778,35.9088,238.1647,0.154573958947817,1.21072252437439,0.354431572949533,2361.93268202141,2081.92490205783,17.38095,26.124471,30.433124,34.647554,38.770533,42.80473,26.157486,-2.9671,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,125,124.08,16.56806,35.78632,239.35558,0.19981724802443,1.29952616050498,0.805361400450466,2354.66283418807,2085.24236951867,16.54772,26.229516,30.5531,34.782039,38.919041,42.966727,26.266807,-0.1478,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,150,148.887,15.83754,35.72956,237.05435,0.265643572935361,1.48813713049551,1.81954521519229,2350.89599356888,2091.99267672231,15.81387,26.35594,30.692678,34.934401,39.083759,43.143331,26.398466,5.7147,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,200,198.493,15.34026,35.66594,236.89655,0.308548462598543,1.62830643582476,2.66659325579067,2347.00171345202,2095.31882012269,15.30935,26.42101,30.767142,35.017991,39.17617,43.244224,26.466984,8.415,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,250,248.086,14.5091,35.48882,223.07457,0.50886599240331,2.29756540095305,5.52018598236574,2336.43211050026,2107.46928951915,14.47188,26.468381,30.830937,35.097738,39.271331,43.354207,26.519506,26.6761,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,300,297.667,14.09177,35.45454,231.34726,0.491352290354002,2.1485079258542,5.62357434167023,2334.31179234438,2105.58429135575,14.04791,26.532485,30.903152,35.177833,39.359042,43.449243,26.587236,20.6202,8.182
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,400,396.794,12.23174,35.12825,218.66492,0.835500334717977,3.62606078599633,11.066594758065,2315.8049469102,2123.11241850199,12.17838,26.658145,31.067185,35.37914,39.596366,43.721202,26.728278,43.8095,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,500,495.873,9.97835,34.7946,219.52066,1.14854935909851,5.46775195382251,16.1912121414941,2299.55695475023,2136.29858940756,9.9196,26.808291,31.266507,35.626235,39.88963,44.058865,26.901322,56.635,8.114
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,600,594.904,7.4823,34.48928,230.34753,1.50362664760056,7.97732684602477,21.534198300834,2287.53452711726,2148.71874403355,7.42264,26.959207,31.475729,35.89211,40.210265,44.432171,27.08254,62.3636,8.064
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,700,693.888,5.96867,34.34911,240.60909,1.68909179838645,11.1902879360161,24.427795450221,2284.09927100419,2155.62982602661,5.9067,27.051896,31.605879,36.058667,40.41202,44.667784,27.194265,62.9459,8.03633
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,800,792.825,5.11885,34.30946,237.81493,1.8381277964881,16.0298871681671,26.5816250675153,2285.74087316713,2165.30135643153,5.0527,27.123524,31.699141,36.172956,40.546641,44.821964,27.274478,72.0863,NA
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,900,891.715,4.48619,34.3031,231.23378,1.96604430564604,22.0088600515362,28.4211371490455,2289.48669926175,2175.99619363749,4.4155,27.189864,31.781838,36.271556,40.660617,44.950732,27.347395,83.509,8.009
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,1000,990.558,4.03053,34.33104,219.40962,2.0801598142858,29.6038737861944,30.0819079780425,2295.78616936302,2189.18332008199,3.95472,27.26088,31.864636,36.36581,40.765947,45.066716,27.426124,98.8499,8.005
"TAII24102011","TA2006P","B","2011-10-26T01:08:00",-49.832,-33.08,1100,1089.354,3.92438,34.34681,214.6091,2.11259706554655,32.4596688187687,30.5432372935111,2298.48578013598,2193.88378443281,3.84104,27.285355,31.891972,36.395927,40.798753,45.102109,27.452394,104.5099,8.052
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,0,0,19.24838,36.09804,208.14229,0.210775060851095,1.48566893371888,0.967123428323301,2371.47277760075,2091.7058945585,19.24838,25.800688,30.07786,34.261686,38.355073,42.360794,25.823997,18.6163,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,10,9.929,19.25098,36.09934,222.47099,0.140110301797854,1.21138905984836,0.276862555675919,2372.63653966058,2081.9648215603,19.24918,25.801469,30.07862,34.262427,38.355795,42.361497,25.824815,4.2825,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,20,19.858,19.22898,36.11454,236.38083,0.0928703944295798,1.04747159731959,-0.00752789353467385,2374.58238938849,2073.88342249398,19.22537,25.819228,30.096658,34.280737,38.374368,42.380326,25.843042,-9.547,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,30,29.786,19.02938,36.20914,240.14299,0.0848077076824225,1.04358621346576,-0.0103879791075014,2379.72961252406,2075.59924021538,19.024,25.943491,30.223501,34.410096,38.506167,42.514477,25.970326,-12.5814,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,40,39.714,19.00738,36.23494,240.11044,0.0838727497263885,1.05272419148309,-0.00349156999322139,2381.04903741267,2076.46045754785,19.00021,25.969326,30.249549,34.436355,38.53263,42.541137,25.996744,-12.4824,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,50,49.641,19.03214,36.28468,237.85559,0.0868243865023051,1.08712003208103,0.0298092479145539,2383.46320884515,2078.99697177488,19.02317,26.00143,30.280977,34.467127,38.562773,42.570674,26.029483,-10.3927,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,75,74.457,19.08018,36.3454,231.47496,0.0995065646987657,1.19404223383996,0.139559854786226,2386.10032093412,2084.33712554271,19.06669,26.036619,30.315096,34.500211,38.594857,42.601799,26.065169,-4.2793,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,100,99.269,19.0501,36.36408,230.54277,0.100802180489136,1.23113254355892,0.170466377164265,2386.98839401182,2085.98581254767,19.03212,26.059809,30.338715,34.524247,38.619299,42.626631,26.088608,-3.2253,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,125,124.079,19.03422,36.36652,230.59808,0.0991830868913011,1.2454054330202,0.174612687004926,2387.11098966188,2086.56015692235,19.01175,26.066929,30.34614,34.531972,38.627311,42.634922,26.09565,-3.1972,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,150,148.886,18.42214,36.21082,227.96741,0.130032584879368,1.3359182725853,0.407752326893832,2378.14583255958,2088.6789819208,18.39579,26.104805,30.394843,34.591193,38.696699,42.714091,26.135195,2.2993,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,200,198.491,16.77276,35.85838,226.92621,0.23393825863504,1.56496099578283,1.55489327226575,2357.40566280005,2093.21365103253,16.73987,26.239554,30.559372,34.784655,38.918124,42.962414,26.276609,11.2827,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,250,248.083,16.3751,35.83036,233.5468,0.223594659416232,1.52681523600345,1.6131731153851,2355.79594035403,2092.52262573404,16.33461,26.313317,30.640291,34.872528,39.01272,43.063476,26.353035,6.5971,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,300,297.664,15.02079,35.56006,222.13994,0.438804869939235,2.13822103400487,4.91027019033314,2339.95267369291,2104.61072965798,14.97498,26.41369,30.766561,35.023953,39.188454,43.262587,26.461401,24.98,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,400,396.79,13.2963,35.29093,219.26971,0.684634227890035,2.952001391542,8.60741441090117,2324.22994305754,2116.23629793465,13.2399,26.573751,30.960869,35.25153,39.448179,43.553227,26.634891,37.1801,8.162
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,500,495.868,11.22895,34.97368,216.0558,0.984431205885835,4.62569148338633,13.7801173253818,2307.84021123036,2130.0347566239,11.16562,26.728377,31.15905,35.49202,39.729555,43.87392,26.808331,52.4073,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,600,594.898,8.83077,34.66375,215.78127,1.36703410754631,7.38153959914807,19.3981955799888,2294.50511810783,2146.60550489949,8.765,26.894908,31.379412,35.764682,40.052763,44.245742,27.001242,67.7977,8.091
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,700,693.882,6.85746,34.45037,225.92567,1.63207630945833,10.6809055525619,23.4845072220992,2287.63511241327,2156.62684887567,6.79069,27.016575,31.548335,35.979525,40.311996,44.547673,27.14694,71.1833,8.07
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,800,792.818,5.44274,34.30671,243.85634,1.75760920010185,12.9866793309096,25.3618120158528,2283.75626934441,2158.11615550031,5.37461,27.08361,31.651139,36.117092,40.483175,44.751185,27.232605,63.661,8.054
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,900,891.707,4.66913,34.27313,242.66222,1.88588612222635,17.6767499168192,27.1875452497142,2285.6559758623,2166.5247839516,4.59722,27.146272,31.733799,36.219193,40.604073,44.890166,27.303658,70.752,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,1000,990.549,4.13062,34.28191,234.81374,2.00253820739856,24.017630882008,28.8695705185336,2290.08136079584,2177.58261954948,4.05412,27.211559,31.813105,36.312128,40.710187,45.008959,27.37591,82.772,8.034
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,1100,1089.344,3.78363,34.32374,221.80968,2.10044446496393,31.6710350444682,30.3144058432805,2296.85677704328,2190.7428509372,3.70153,27.280973,31.891463,36.399182,40.80565,45.112509,27.452126,98.4605,NA
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,1200,1188.093,3.50914,34.37528,210.59763,2.16609006304728,39.1270210673754,31.2766221216017,2304.06908243259,2202.5675608469,3.42111,27.349805,31.967334,36.481897,40.894982,45.208205,27.527087,111.7975,8.006
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,1300,1286.795,3.36786,34.42101,203.36777,2.19289817069415,43.9543381704145,31.6790673976965,2309.43622622521,2210.16110258193,3.27283,27.400692,32.021817,36.539878,40.956345,45.272819,27.581444,120.1215,7.95
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,1400,1385.451,3.21941,34.48017,198.62419,2.19171764643194,48.3810908649305,31.692424348233,2315.05100226308,2216.39831019251,3.11746,27.462652,32.087473,36.609129,41.029072,45.348887,27.649429,125.9945,7.982
"TAII24102011","TA2007P","B","2011-10-26T06:44:00",-49.49701,-33.19,1500,1484.061,3.27371,34.57646,198.39351,2.10169221362666,48.6666365732214,30.4951083287859,2319.32762562727,2215.8836581634,3.16246,27.535411,32.15823,36.677942,41.096003,45.414004,27.721573,125.6516,8.013
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,0,0,18.81438,35.60404,209.32175,0.274017562010893,1.45132432180165,1.08498325408449,2345.05939103579,2082.5657767665,18.81438,25.534684,29.821848,34.015359,38.118091,42.132794,25.551466,19.9614,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,10,9.929,18.81258,35.60434,223.62608,0.189836835910871,1.2011665949586,0.26341255001806,2346.09779597142,2072.67581835308,18.81081,25.535821,29.823041,34.016605,38.119389,42.134142,25.55278,5.6721,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,20,19.858,18.81068,35.62434,238.50391,0.126475696330664,1.02115856592994,-0.0345127913490361,2348.2944761292,2064.0286442274,18.80714,25.552026,29.839178,34.032677,38.1354,42.150095,25.569549,-9.2172,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,30,29.786,19.00048,35.95084,240.28127,0.0930066160701302,1.01460583587288,-0.0449022832271902,2365.92157425936,2069.02066498084,18.99512,25.753506,30.035601,34.224207,38.32221,42.33237,25.775948,-12.2464,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,40,39.713,19.02878,36.14134,236.1368,0.0946858578479788,1.0786264985029,0.0257124213741495,2375.66871128699,2075.9486721661,19.02161,25.892279,30.172754,34.359797,38.456298,42.465018,25.917935,-8.4732,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,50,49.64,18.85326,36.25592,231.04384,0.111116103190908,1.19212410655039,0.180768834112965,2381.17037616573,2083.58072636185,18.84435,26.025354,30.307918,34.497002,38.595482,42.606112,26.054117,-2.7777,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,75,74.456,18.21126,36.15572,227.66318,0.148067361692606,1.3210908881272,0.493705419695394,2375.09334139192,2088.08893022544,18.19822,26.11223,30.405821,34.605621,38.714463,42.735062,26.143548,3.5437,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,100,99.268,17.07954,35.91424,229.02164,0.210665387780558,1.42312254946487,1.04687556533327,2361.1211784387,2090.23937551078,17.06292,26.205379,30.519344,34.738939,38.866912,42.905915,26.240827,7.6174,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,125,124.078,16.81726,35.9156,236.51505,0.18719996105244,1.34518380532106,0.831607945577206,2361.46957231649,2088.25057221807,16.7967,26.269975,30.588451,34.812431,38.944644,42.987726,26.307509,1.3481,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,150,148.884,16.50382,35.87346,237.95483,0.199634504402562,1.37832381074458,1.03582840319156,2358.94008670473,2089.20829354245,16.47945,26.312507,30.636696,34.866228,39.003808,43.052051,26.351837,1.4461,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,200,198.488,15.94894,35.75666,235.76262,0.25259039512314,1.52937350837302,1.85876050417904,2351.93734358127,2092.52156076932,15.91718,26.353172,30.687913,34.927695,39.075179,43.132948,26.395265,6.471,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,250,248.081,15.51316,35.70972,238.3461,0.27243517913032,1.59076844535603,2.43955811779376,2349.09211380526,2094.21380460826,15.47416,26.417758,30.760652,35.008355,39.163495,43.228626,26.462874,6.0952,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,300,297.661,15.0038,35.62884,240.54727,0.307220145136165,1.65537939812315,3.22765484387603,2344.26618311291,2095.86520972705,14.958,26.470461,30.823179,35.080427,39.244789,43.31879,26.518956,6.5529,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,400,396.785,13.87268,35.41162,230.80673,0.513140800505799,2.23199678329451,6.34397504044726,2330.79881191603,2106.96036496799,13.81462,26.548475,30.923817,35.20304,39.388637,43.483057,26.605109,22.4336,8.113
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,500,495.862,11.68547,35.0348,222.02441,0.880167793564119,3.83581184948114,12.111114934601,2310.64051591167,2123.41087176291,11.62049,26.691771,31.112696,35.436198,39.664582,43.800147,26.767423,43.7327,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,600,594.891,9.48991,34.74711,214.6754,1.2611435292915,6.61616771041576,17.9394239559832,2297.78932651103,2142.25977915888,9.4212,26.854605,31.323979,35.694548,39.968421,44.147734,26.953317,64.6254,8.029
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,700,693.873,7.33033,34.49522,224.51436,1.56448174578808,9.50732319059631,22.3946228061002,2288.76455148023,2153.25151908908,7.26105,26.986946,31.507212,35.927232,40.248905,44.474194,27.111751,69.2799,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,800,792.808,5.9056,34.37102,230.88564,1.75425032002259,13.6962831291466,25.3543966043824,2286.40308751746,2161.92796535184,5.83457,27.078469,31.634057,36.088405,40.443266,44.70048,27.219589,73.146,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,900,891.696,4.91694,34.31507,232.05373,1.89921806903753,18.8874403150776,27.4650468751797,2287.85903143369,2170.80018470604,4.84325,27.152129,31.733021,36.211966,40.59061,44.870703,27.303734,79.4083,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,1000,990.537,4.32462,34.31293,226.28319,2.01223979514577,24.9296327689879,29.0907723777305,2291.9436695426,2181.027445471,4.24657,27.216057,31.812332,36.306231,40.699334,44.993337,27.375326,89.7416,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,1100,1089.331,3.88296,34.33337,219.10173,2.09852736316537,31.5519071769585,30.321473741988,2297.26677272073,2191.37047932917,3.79999,27.278781,31.88659,36.391702,40.795649,45.100082,27.447101,100.3693,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,1200,1188.079,3.54649,34.37381,210.61145,2.16270659260207,38.6701041003096,31.2369471818507,2303.74782997487,2202.05785796116,3.45812,27.345061,31.961613,36.475227,40.887394,45.199734,27.52125,111.4903,7.96
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,1300,1286.78,3.33008,34.41952,203.73625,2.19588130648635,44.3266386456917,31.7181310184894,2309.60175543782,2210.495480581,3.23543,27.403026,32.025167,36.544217,40.96164,45.279035,27.585154,120.0582,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,1400,1385.435,3.16146,34.47135,199.41119,2.20024144984744,48.8460009093717,31.8025483611729,2314.93808540697,2216.75394524147,3.06016,27.460904,32.087344,36.610575,41.03204,45.353321,27.650157,125.6925,NA
"TAII24102011","TA2008P","B","2011-10-26T16:12:00",-49.16699,-33.33,1500,1484.043,3.14234,34.54592,196.52988,2.15622029284849,50.9918569962979,31.2374983155362,2319.75100820529,2219.65638695391,3.03268,27.523075,32.149646,36.673006,41.094595,45.41599,27.714938,128.6354,7.934
"TAII24102011","TA2018P","B","2011-10-30T00:17:00",-40.97601,-35.01,0,0,16.44471,35.72703,221.17085,0.318955626463881,1.72882000159189,2.28826643779212,2348.94805850828,2095.09791233048,16.44471,26.208122,30.53387,34.764908,38.903938,42.953574,26.245262,18.6055,NA
"TAII24102011","TA2018P","B","2011-10-30T00:17:00",-40.97601,-35.01,10,9.928,16.44578,35.72803,237.41389,0.21638864372072,1.36601883187093,0.956432269100726,2350.0340107013,2084.66734137343,16.44417,26.209018,30.534769,34.76581,38.904842,42.954481,26.246187,2.3636,NA
"TAII24102011","TA2018P","B","2011-10-30T00:17:00",-40.97601,-35.01,20,19.855,16.44778,35.72783,255.87898,0.137283753088243,1.11318023773955,0.286598724910343,2351.71642185505,2074.1139759257,16.44455,26.208774,30.53452,34.765555,38.904583,42.954217,26.24593,-16.1031,NA
"TAII24102011","TA2018P","B","2011-10-30T00:17:00",-40.97601,-35.01,30,29.781,16.45048,35.72813,259.90958,0.123640975459795,1.07608635931069,0.213966015478906,2352.17086258791,2071.84020218205,16.44564,26.208778,30.534502,34.765518,38.904526,42.954141,26.245903,-20.1392,NA
"TAII24102011","TA2018P","B","2011-10-30T00:17:00",-40.97601,-35.01,40,39.707,16.45278,35.73483,260.91418,0.119181487478752,1.07169372902182,0.192873862175449,2352.59057127187,2071.38278765754,16.44632,26.213764,30.539432,34.770394,38.909351,42.958916,26.251049,-21.1567,NA
"TAII24102011","TA2018P","B","2011-10-30T00:17:00",-40.97601,-35.01,50,49.633,15.91066,35.74163,255.35107,0.1631632973296,1.20910741259157,0.608204724751535,2351.83659452278,2079.72607316271,15.90277,26.344905,30.679999,34.920123,39.067937,43.126023,26.387346,-13.0263,NA
"TAII24102011","TA2018P","B","2011-10-30T00:17:00",-40.97601,-35.01,75,74.445,15.50662,35.69035,258.42099,0.176122954894437,1.23333090837465,0.81884137643627,2349.13805810202,2080.59098530262,15.49498,26.398112,30.740763,34.98823,39.143141,43.208052,26.443189,-14.0522,NA
