"Cruise","Station","Type","Date","Longitude","Latitude","Press","Depth","Temp","Sal","Oxy","Phos","Si","Ni","TA","DIC","ptemp","S0","S1","S2","S3","S4","ndens","AOU"
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,529,525,8.969,34.686001,209.4,1.35,8.6,19.404,2298.3,2135.6,8.9108,26.886999,31.368,35.749001,40.032001,44.221001,26.985001,72.422
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,629,624,7.046,34.471001,216.6,1.61,12.3,23.562,2296.2,2151,6.9855,27.004,31.531,35.957001,40.283001,44.514,27.125,78.081
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,729,723,5.681,34.354,227.6,1.78,15.6,25.839,2289.7,2156.4,5.6181,27.09,31.650999,36.109001,40.467999,44.729,27.23,76.789
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,799,792,4.846,34.293999,234.3,1.89,18.9,27.324,2290.7,2161.9,4.7818,27.139999,31.723,36.202999,40.582001,44.862,27.296,76.286
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,883,875,4.176,34.265999,235.5,1.97,23.6,28.611,2291.9,2169.9,4.1091,27.191,31.791,36.287998,40.682999,44.98,27.361,80.188
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,1000,991,3.586,34.272999,229,2.08,31.5,30.195,2300.7,2186.6,3.5139,27.256001,31.872,36.383999,40.793999,45.105,27.443001,91.252
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,1227,1215,2.933,34.368999,204,2.25,48.2,32.571,2318.9,2218.1,2.8484,27.395,32.028,36.556,40.983002,45.308998,27.603001,121.28
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,1399,1385,2.86,34.490002,189.9,2.25,56.7,32.472,2330.8,2231.5,2.7622,27.499001,32.132999,36.662998,41.091,45.418999,27.709,135.77
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,1599,1582,2.819,34.620998,190.3,2.13,58.8,30.987,2335.4,2232.2,2.7049,27.608999,32.243999,36.773998,41.202,45.529999,27.816999,135.51
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,1800,1780,2.796,34.706001,199,2,57.6,29.106,2340,2227.4,2.6649,27.681,32.316002,36.846001,41.275002,45.603001,27.886999,126.92
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,2002,1979,2.791,34.772999,211.6,1.85,53.4,27.027,2338.4,2216.5,2.6419,27.736,32.370998,36.902,41.331001,45.659,27.938999,114.33
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,2201,2174,2.758,34.820999,223.3,1.73,50,25.344,2336.9,2205.9,2.5912,27.778999,32.415001,36.946999,41.375999,45.705002,27.981001,102.93
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,2401,2371,2.753,34.852001,234.3,1.63,46,23.958,2335.8,2196.9,2.5674,27.806,32.442001,36.973999,41.403999,45.734001,28.006001,92.04
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,2599,2565,2.758,34.875999,240,1.54,41.8,22.869,2333.2,2188.9,2.5531,27.826,32.463001,36.994999,41.424999,45.755001,28.025999,86.395
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,2802,2764,2.757,34.891998,243.4,1.49,38.9,21.978,2335.6,2187.4,2.5319,27.841,32.478001,37.011002,41.441002,45.771,28.040001,83.127
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,2902,2862,2.741,34.896,246.3,1.47,38.4,21.879,2336,2186.7,2.5061,27.846001,32.484001,37.016998,41.449001,45.778999,28.046,80.426
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,3001,2959,2.703,34.896999,247.2,1.47,39,21.681,2336.5,2186.6,2.4587,27.851,32.490002,37.025002,41.457001,45.789001,28.054001,79.907
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,3101,3057,2.668,34.898998,248.3,1.47,39.6,21.681,NA,2180.1,2.4141,27.857,32.497002,37.033001,41.466,45.799,28.062,79.164
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,3299,3250,2.55,34.887001,247.4,1.5,43.7,22.176,2341,2190.7,2.278,27.858,32.501999,37.042,41.479,45.816002,28.073,81.204
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,3501,3448,2.316,34.869999,246.2,1.55,51.3,22.968,2339.8,2195,2.0282,27.865,32.515999,37.063,41.507,45.849998,28.097,84.501
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,3700,3642,1.908,34.825001,NA,1.72,68.6,25.245,2345.9,2209.7,1.6095,27.862,32.525002,37.083,41.537998,45.891998,28.127001,NA
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,3896,3833,1.559,34.792,NA,1.85,82.3,27.126,NA,NA,1.249,27.861,32.535,37.104,41.569,45.931999,28.158001,NA
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,4104,4036,1.287,34.764999,228.1,1.95,93.5,28.512,2359.9,2234.5,0.96226,27.858999,32.541,37.118,41.591,45.962002,28.181999,111.9
"316N19871123",237,"B","1989-02-01T00:00:00",-24.98499,-32.493,4227,4156,1.213,34.756001,227,1.98,97.2,29.007,2367.7,2244.8,0.87699,27.857,32.542,37.120998,41.597,45.971001,28.188999,113.77
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,2,2,22.774,35.814999,222.3,0.07,1.7,0.099,2364,2041.5,22.774,24.618999,28.844999,32.978001,37.021999,40.98,24.575001,-8.682
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,24,24,21.92,35.778999,226.6,0.07,1.7,0.099,2358.8,2039.2,21.915,24.834999,29.073999,33.219002,37.275002,41.243999,24.809999,-9.725
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,60,60,18.441,35.764,249.5,0.1,1.7,0,NA,NA,18.43,25.750999,30.042999,34.241001,38.347,42.363998,25.788,-18.589
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,110,109,16.124,35.611,232.1,0.23,1.7,0.693,NA,NA,16.107,26.194,30.525999,34.763,38.907001,42.959999,26.247,9.406
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,148,147,15.206,35.522999,222.5,0.39,2.1,3.663,NA,NA,15.183,26.336,30.684999,34.938,39.097,43.167,26.392,23.518
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,199,198,14.518,35.452,222,0.48,2.7,5.148,NA,NA,14.488,26.433001,30.795,35.061001,39.233002,43.313999,26.492001,27.527
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,264,262,13.879,35.376999,223.3,0.56,3.1,6.534,NA,NA,13.841,26.513,30.888,35.166,39.349998,43.442001,26.575001,29.598
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,297,295,13.653,35.362,227.6,0.57,3.1,6.633,NA,NA,13.611,26.549,30.929001,35.210999,39.398998,43.495998,26.612,26.496
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,347,344,13.256,35.304001,227.4,0.63,3.2,7.623,NA,NA,13.207,26.587,30.975,35.264999,39.460999,43.564999,26.652,28.877
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,398,395,12.335,35.16,221.9,0.76,3.8,9.603,NA,NA,12.282,26.66,31.066,35.375,39.589001,43.709999,26.73,39.535
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,505,501,10.22,34.834999,215.6,1.09,6.1,15.543,NA,NA,10.16,26.796,31.249001,35.602001,39.859001,44.021999,26.882999,58.393
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,598,593,8.356,34.625,204.2,1.49,10.8,21.285,NA,NA,8.2927,26.934999,31.431,35.826,40.123001,44.324001,27.040001,81.622
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,757,750,5.192,34.304001,239,1.8,15.9,25.938,NA,NA,5.1294,27.108999,31.681999,36.153,40.523998,44.796001,27.257999,69.018
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,848,840,4.456,34.266998,238.4,1.91,20.4,27.621,NA,NA,4.3902,27.162001,31.754999,36.243999,40.632999,44.923,27.326,75.164
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,945,936,3.824,34.255001,236.1,2.03,26,29.205,NA,NA,3.7546,27.218,31.827999,36.334,40.737999,45.042999,27.398001,82.329
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,1049,1039,3.34,34.271999,227.5,2.14,33.7,30.591,NA,NA,3.266,27.278999,31.902,36.419998,40.837002,45.153,27.473,94.697
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,1257,1244,2.93,34.369999,203.8,2.26,48.1,32.472,NA,NA,2.8431,27.396,32.028999,36.557999,40.984001,45.311001,27.604,121.52
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,1400,1385,2.84,34.473999,191.5,2.28,56.3,32.571,NA,NA,2.7424,27.488001,32.123001,36.653999,41.082001,45.41,27.698999,134.37
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,1548,1531,2.794,34.563999,185.9,2.22,60.3,32.076,NA,NA,2.6846,27.565001,32.201,36.731998,41.160999,45.490002,27.777,140.21
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,1698,1679,2.801,34.648998,190.4,2.12,60.3,30.591,NA,NA,2.6787,27.634001,32.269001,36.799999,41.228001,45.556999,27.841999,135.55
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,1900,1878,2.833,34.738998,201.3,1.96,55.9,28.215,NA,NA,2.6925,27.704,32.338001,36.868,41.296001,45.623001,27.907,124.31
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,2082,2057,2.796,34.792999,215,1.82,51.4,26.334,NA,NA,2.6396,27.752001,32.387001,36.917999,41.346001,45.674999,27.954,110.9
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,2248,2220,2.84,34.84,225.5,1.69,46.4,24.552,NA,NA,2.6674,27.788,32.421001,36.951,41.377998,45.705002,27.983999,100.06
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,2450,2419,2.811,34.865002,234,1.59,43.7,23.463,NA,NA,2.6196,27.812,32.446999,36.977001,41.405998,45.734001,28.007999,91.886
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,2649,2614,2.78,34.883999,240.4,1.54,41,22.572,NA,NA,2.5697,27.830999,32.466999,36.999001,41.429001,45.757999,28.028999,85.841
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,2850,2811,2.725,34.891998,244.1,1.49,40.3,21.978,NA,NA,2.4957,27.844,32.481998,37.015999,41.446999,45.778,28.045,82.72
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,3000,2958,2.658,34.893002,248.1,1.48,40.9,21.978,NA,NA,2.4148,27.851999,32.492001,37.028,41.460999,45.793999,28.056999,79.374
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,3201,3154,2.503,34.883999,245.8,1.52,45.6,22.275,NA,NA,2.2425,27.858999,32.504002,37.044998,41.483002,45.82,28.076,83.102
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,3400,3349,2.233,34.861,243,1.61,55.7,23.463,NA,NA,1.9581,27.864,32.516998,37.064999,41.511002,45.855999,28.101,88.305
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,3600,3544,1.979,34.838001,239.5,1.68,65.4,24.651,NA,NA,1.6893,27.865999,32.527,37.083,41.535999,45.888,28.125,94.106
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,3751,3692,1.792,34.82,236.9,1.75,72.3,25.641,NA,NA,1.4911,27.865999,32.533001,37.095001,41.553001,45.91,28.141001,98.424
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,3949,3885,1.507,34.787998,231.1,1.86,83.9,27.225,NA,NA,1.1927,27.862,32.536999,37.108002,41.574001,45.938999,28.163,106.85
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,4099,4031,1.27,34.764,227.2,1.95,95.7,28.512,NA,NA,0.9463,27.858999,32.542,37.118999,41.592999,45.964001,28.184,112.94
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,4299,4226,1.029,34.736,222.9,2.04,102.5,29.799,NA,NA,0.69068,27.853001,32.543999,37.127998,41.609001,45.987999,28.202999,119.55
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,4594,4513,0.799,34.709999,219.7,2.14,113.3,31.086,NA,NA,0.43513,27.848,32.546001,37.138,41.625999,46.012001,28.225,125.08
"316N19871123",238,"B","1989-02-01T00:00:00",-24.97699,-33.008,4666,4583,0.8,34.710999,219.2,2.14,113.6,31.185,NA,NA,0.42795,27.849001,32.547001,37.139999,41.627998,46.014,28.226999,125.64
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,7,7,22.571,35.804001,220.8,0.08,1.2,0.099,NA,NA,22.57,24.669001,28.898001,33.034,37.081001,41.041,24.631001,-6.413
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,16,16,22.57,35.804001,220.2,0.08,1.2,0.099,2355.5,2039.8,22.567,24.67,28.899,33.035,37.082001,41.042,24.632,-5.802
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,32,32,22.274,35.763,221.9,0.07,1.2,0.099,NA,NA,22.268,24.724001,28.957001,33.098,37.148998,41.112999,24.690001,-6.33
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,52,52,20.356,35.701,240.4,0.09,1.2,0.099,2345.9,2041.2,20.346,25.205999,29.468,33.637001,37.715,41.705002,25.209999,-17.306
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,86,85,16.354,35.643002,238.5,0.18,1.2,0.099,2354.8,2068.8,16.34,26.165001,30.492001,34.724998,38.865002,42.914001,26.216999,1.872
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,109,108,15.625,35.583,225.4,0.3,1.8,2.277,NA,NA,15.608,26.287001,30.628,34.873001,39.025002,43.087002,26.341999,18.49
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,149,148,14.847,35.478001,218.2,0.45,2.1,4.851,NA,2093.7,14.825,26.379999,30.736,34.995998,39.161999,43.237,26.438,29.633
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,188,187,14.602,35.474998,222.1,0.47,2.1,5.148,2336.8,2086.4,14.574,26.431999,30.792999,35.056999,39.227001,43.306999,26.490999,26.966
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,228,226,14.172,35.422001,222.9,0.52,2.3,6.039,NA,NA,14.139,26.485001,30.854,35.125999,39.305,43.391998,26.545,28.419
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,299,297,13.68,35.400002,231.8,0.52,2.3,5.94,2340.3,2092.3,13.637,26.573,30.952,35.233002,39.421001,43.516998,26.634001,22.093
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,348,345,13.216,35.334999,236.4,0.58,2.7,6.732,2334.2,2092.1,13.167,26.618999,31.007,35.298,39.494999,43.598999,26.683001,20.03
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,396,393,12.274,35.144001,220.5,0.78,3.7,10.197,NA,2106.3,12.221,26.659,31.066999,35.376999,39.591999,43.715,26.729,41.291
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,481,477,10.314,34.853001,211,1.12,6.3,15.642,2310,2125,10.256,26.792999,31.243999,35.595001,39.849998,44.011002,26.879,62.392
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,598,593,8.016,34.589001,207.3,1.51,10.9,21.681,NA,NA,7.9542,26.958,31.462,35.863998,40.168999,44.377998,27.066,80.761
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,729,723,5.561,34.346001,227.9,1.79,15.9,25.938,2292.4,2159.3,5.4988,27.098,31.662001,36.124001,40.485001,44.749001,27.24,77.359
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,796,789,4.859,34.292999,235.5,1.87,18.1,26.73,NA,NA,4.795,27.138,31.719999,36.200001,40.577999,44.859001,27.294001,74.992
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,916,908,3.974,34.264,233.9,1.98,24.8,28.71,2301,2177.8,3.9058,27.209999,31.816,36.318001,40.717999,45.02,27.386,83.344
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,1049,1039,3.453,34.291,221.5,2.1,34.3,30.492,NA,NA,3.378,27.284,31.903,36.417999,40.832001,45.146,27.475,99.77
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,1227,1215,3.028,34.379002,202.2,2.21,46.3,32.076,2317.5,2216,2.9425,27.395,32.025002,36.550999,40.974998,45.298,27.599001,122.3
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,1435,1420,2.805,34.511002,186.9,2.24,58.3,32.373,2330.8,2234,2.7048,27.521,32.157001,36.688,41.117001,45.445999,27.733,139.18
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,1698,1679,2.819,34.664001,190,2.08,60.4,30.393,2334.5,2230.6,2.6964,27.643999,32.278999,36.808998,41.237,45.564999,27.851,135.77
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,1898,1876,2.861,34.75,202.4,1.91,55.9,27.918,2336.8,2221.7,2.7202,27.711,32.344002,36.873001,41.299999,45.625999,27.912001,122.96
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,2048,2024,2.845,34.785999,211.1,1.82,52.7,26.532,NA,NA,2.6909,27.742001,32.375999,36.904999,41.333,45.659,27.941999,114.41
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,2200,2173,2.854,34.827,220.9,1.71,48.4,24.948,2335.4,2205.2,2.6857,27.775999,32.409,36.938,41.365002,45.692001,27.972,104.55
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,2399,2368,2.834,34.856998,230,1.61,44.2,23.661,NA,NA,2.6471,27.802999,32.437,36.966999,41.395,45.722,27.999001,95.684
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,2600,2566,2.811,34.877998,237.2,1.54,41.4,22.671,2333.1,2191.6,2.605,27.823,32.459,36.990002,41.417999,45.745998,28.02,88.772
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,2800,2762,2.722,34.887001,241.8,1.5,40.7,22.176,2337.7,2192.1,2.4978,27.84,32.478001,37.012001,41.443001,45.773998,28.041,85.015
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,2999,2957,2.592,34.881001,242.3,1.52,44.3,22.374,NA,NA,2.3504,27.848,32.490002,37.028,41.463001,45.797001,28.058001,85.728
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,3200,3153,2.454,34.875,242.6,1.53,48.4,22.671,2342.6,2197.6,2.1947,27.856001,32.501999,37.043999,41.484001,45.821999,28.077,86.716
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,3400,3349,2.206,34.856998,241.4,1.59,56.8,23.463,NA,NA,1.9317,27.863001,32.516998,37.066002,41.512001,45.858002,28.101999,90.133
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,3601,3545,1.994,34.838001,238.7,1.66,64.1,24.354,2350.2,2211.3,1.7038,27.865,32.525002,37.081001,41.534,45.884998,28.122,94.785
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,3800,3740,1.636,34.803001,233.4,1.79,77.4,26.235,2359,2224.3,1.3341,27.864,32.535,37.101002,41.563999,45.924999,28.153,103.3
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,4000,3935,1.409,34.778,229.1,1.89,86.4,27.423,NA,NA,1.092,27.861,32.539001,37.112,41.582001,45.949001,28.172001,109.75
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,4200,4129,1.181,34.750999,224.9,1.98,98.4,28.809,2361.5,2241.4,0.84894,27.855,32.541,37.120998,41.597,45.971001,28.190001,116.13
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,4349,4274,1.052,34.737,222.6,2.03,105.5,29.601,NA,NA,0.70745,27.853001,32.542999,37.126999,41.606998,45.985001,28.202,119.7
"316N19871123",239,"B","1989-02-02T00:00:00",-24.983,-33.498,4435,4358,0.881,34.720001,219.8,2.09,111.9,30.591,2370.5,2255.4,0.53227,27.85,32.544998,37.133999,41.619999,46.002998,28.216999,124.09
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,1,1,20.901,35.470001,231.2,0.13,1.1,0.099,2333,2041.1,20.901,24.879999,29.135,33.297001,37.368999,41.353001,24.853001,-9.964
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,1,1,20.946,35.471001,229.8,NA,NA,NA,NA,NA,20.946,24.868999,29.122999,33.285,37.355,41.339001,24.84,-8.742
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,24,24,19.01,35.431999,241,0.13,1,0.099,NA,NA,19.006,25.351,29.636,33.827,37.925999,41.937,25.362,-12.01
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,40,40,17.479,35.439999,250.6,0.15,1,0.099,NA,NA,17.472,25.739,30.049,34.264,38.387001,42.421001,25.775,-15.012
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,64,64,15.625,35.498001,251.1,0.24,1.6,0.891,NA,NA,15.615,26.219,30.561001,34.806999,38.959,43.021999,26.274,-7.101
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,99,98,14.223,35.450001,229.3,0.47,2.4,5.049,NA,NA,14.209,26.490999,30.858999,35.130001,39.306999,43.393002,26.551001,21.621
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,149,148,13.621,35.369999,229.7,0.56,2.8,6.435,NA,NA,13.6,26.558001,30.937,35.220001,39.408001,43.505001,26.618999,24.437
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,199,197,13.542,35.400002,238.5,0.56,2.8,6.138,NA,NA,13.514,26.599001,30.98,35.264,39.452999,43.550999,26.66,16.024
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,249,247,13.309,35.368999,238.6,0.56,2.8,6.435,NA,NA,13.274,26.624001,31.01,35.298,39.493,43.595001,26.686001,17.214
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,299,297,12.801,35.271,239.1,0.62,3,7.425,NA,NA,12.76,26.652,31.048,35.347,39.550999,43.662998,26.716999,19.579
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,349,346,12.116,35.146999,240.1,0.7,3.1,8.514,NA,NA,12.07,26.691,31.101999,35.415001,39.632,43.757,26.761,22.505
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,444,440,10.055,34.811001,227.6,1.06,5.3,14.652,NA,NA,10.003,26.804001,31.261,35.618,39.877998,44.043999,26.892,47.366
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,504,500,8.33,34.584999,230.1,1.36,7.7,19.602,NA,NA,8.277,26.906,31.402,35.798,40.096001,44.298,27.011999,55.904
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,601,596,6.219,34.376999,232.4,1.67,12.1,24.255,NA,NA,6.1652,27.040001,31.587,36.032001,40.377998,44.626999,27.171,68.09
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,677,671,5.203,34.283001,245.7,1.76,14.5,25.74,NA,NA,5.1474,27.09,31.663,36.133999,40.504002,44.776001,27.239,62.236
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,721,715,4.825,34.268002,246.6,1.82,16.7,26.532,NA,NA,4.7676,27.121,31.704,36.185001,40.563999,44.845001,27.278,64.151
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,801,794,4.317,34.244999,247.3,1.85,19.6,27.423,NA,NA,4.256,27.159,31.754999,36.249001,40.640999,44.933998,27.327,67.326
"316N19871123",240,"B","1989-02-02T00:00:00",-24.952,-34.017,901,893,3.766,34.236,243,2,25,29.007,NA,NA,3.7005,27.209,31.82,36.327,40.733002,45.040001,27.389999,75.892
