"Cruise","Station","Type","Date","Longitude","Latitude","Press","Depth","Temp","Sal","Oxy","Phos","Si","Ni","TA","DIC","ptemp","S0","S1","S2","S3","S4","ndens","AOU"
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,12,12,21.481,36.06,224.14,0.0588,0.2244,0.0873,2368.28564,NA,21.47866,25.17278,29.41642,33.5676,37.62938,41.60465,25.180777,-6.4149
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,32,32,21.15,36.047,225.92,0.0392,0.051,0.0582,2367.52759,2042.80005,21.14382,25.25547,29.50409,33.66013,37.72662,41.70643,25.26495,-6.8584
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,52,52,19.775,36,233.44,0.0098,0.2754,0.0485,2364.83081,2045.09998,19.76543,25.59074,29.86047,34.03705,38.12342,42.12238,25.607497,-8.7193
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,71,71,18.609,35.992,231.36,0.0686,0.459,0.0679,2363.78906,2055.3999,18.59648,25.88669,30.17488,34.36943,38.47318,42.48887,25.911217,-1.6648
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,101,100,17.433,35.851,234.03999,0.0686,0.2754,0.0388,2355.60278,2058.3999,17.41598,26.07164,30.38008,34.5943,38.71707,42.75107,26.102394,1.0805
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,151,150,16.423,35.738,221.75999,0.2254,0.6018,2.0952,2348.16504,2073.19995,16.39857,26.22738,30.55385,34.78559,38.9253,42.9756,26.264425,18.2173
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,201,200,15.498,35.633,212.16,0.3528,1.2852,4.7142,2341.46704,2086.8999,15.46673,26.36034,30.70388,34.95221,39.10794,43.17365,26.403673,32.4323
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,301,299,13.639,35.312,208.69,0.588,2.6112,8.439,2323.27197,2100.1001,13.59598,26.51686,30.89702,35.18093,39.37104,43.46981,26.572768,45.8475
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,400,397,12.22,35.129,NA,NA,NA,NA,NA,NA,12.16668,26.66095,31.07022,35.3824,39.59984,43.72488,26.729063,NA
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,500,496,10.25,34.855,206.22,1.1074,6.0996,16.509,2301.42554,2126.19995,10.19023,26.8091,31.26109,35.61476,39.8723,44.03591,26.897007,68.1941
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,500,496,10.305,34.859,NA,NA,NA,NA,NA,NA,10.24503,26.80276,31.25354,35.60605,39.86247,44.025,26.890096,NA
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,599,594,7.651,34.545,210.47,1.4994,10.384,22.747,2290.70679,2146.5,7.59064,26.97888,31.49106,35.90323,40.2173,44.43529,27.096241,81.0059
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,699,693,6.006,34.395,219.09,1.764,14.29,26.044,2288.09497,2156.80005,5.94388,27.0835,31.63621,36.08776,40.43992,44.69453,27.219531,84.1064
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,848,841,4.451,34.295,228.59,1.8816,21.573,28.693,2289.92358,2170,4.38497,27.18667,31.7795,36.27005,40.65992,44.95081,27.343334,86.4048
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,999,990,3.615,34.311,216.22,2.058,32.62,31.089,2298.24805,2190.1001,3.54254,27.28634,31.90116,36.41309,40.82362,45.1344,27.459337,105.342
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,1199,1187,3.15,34.443,198.5,2.2246,48.307,32.718,2312.78345,2218.5,3.06528,27.4376,32.06413,36.58746,41.00901,45.33038,27.627929,126.6238
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,1398,1384,2.954,34.546,187.60001,2.2246,54.295,32.447,2323.41504,2225.80005,2.85494,27.53941,32.1708,36.69884,41.12497,45.45072,27.739005,139.019
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,1598,1581,2.838,34.669,195.42999,2.0188,55.121,30.487,2329.21533,2222.80005,2.7234,27.64943,32.28339,36.81394,41.24248,45.57056,27.849393,132.0018
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,1801,1781,2.785,34.749,223.25,1.8718,52.387,28.246,2324.81567,2214.5,2.65352,27.71934,32.35455,36.88633,41.31604,45.64525,27.917072,104.583
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,1999,1976,2.747,34.801,NA,NA,NA,NA,NA,2205.6001,2.59844,27.76547,32.40176,36.93459,41.36533,45.69551,27.962407,NA
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,2000,1977,2.747,34.801,216.41,1.7444,49.195,26.481,2331.87305,NA,2.59835,27.76547,32.40178,36.9346,41.36534,45.69553,27.96242,111.7649
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,2250,2223,2.753,34.851,228.69,1.5876,43.697,24.386,2331.33032,2195.6001,2.58122,27.80662,32.44298,36.97587,41.40667,45.7369,28.00239,99.5164
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,2501,2469,2.773,34.884,237.89999,1.4798,38.974,22.863,2330.74219,2186.1001,2.57685,27.83314,32.46935,37.00209,41.43274,45.76284,28.026664,90.2689
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,2752,2716,2.749,34.899,242.55,1.4504,37.21,22.126,2331.31372,2182.80005,2.52847,27.84926,32.48668,37.02058,41.45237,45.78357,28.044197,85.9871
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,3002,2960,2.643,34.902,246.00999,1.47,38.658,21.815,2332.80713,2183.69995,2.39925,27.86281,32.50375,37.04109,41.4762,45.81058,28.064168,83.5952
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,3253,3206,2.432,34.886,245.92,1.47,45.288,22.426,2336.0415,2189.1001,2.16699,27.86969,32.51719,37.06091,41.50219,45.8425,28.086025,85.6706
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,3504,3452,2.044,34.851,NA,NA,NA,NA,NA,NA,1.76215,27.87443,32.53355,37.08856,41.54076,45.89158,28.120787,NA
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,3759,3701,1.451,34.785,227.21001,1.8522,84.007,27.548,2355.33423,2228.6001,1.1581,27.86645,32.5433,37.11557,41.58445,45.95133,28.166446,113.3257
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,3839,3779,1.356,34.774,NA,NA,NA,NA,NA,2233.3999,1.05729,27.86482,32.54467,37.11984,41.59154,45.96113,28.174381,NA
NA,NA,"B","1993-01-07T06:50:00",-31.5,-30,3842,3782,1.383,34.777,227.60001,1.911,88.74,28.402,2355.70557,NA,1.0832,27.86549,32.54456,37.11898,41.58995,45.95885,28.172427,113.6174
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,10,10,22.429,35.879,NA,NA,NA,NA,NA,NA,22.42699,24.76829,28.99939,33.13835,37.18827,41.1521,24.768518,NA
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,12,12,22.545,35.89,217.7,0.0882,0,0.0194,2358.69946,NA,22.54258,24.74362,28.97302,33.11032,37.15865,41.12093,24.743384,-3.8597
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,12,12,22.548,35.891,NA,NA,NA,NA,NA,NA,22.54558,24.74352,28.97287,33.11012,37.15841,41.12064,24.743271,NA
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,32,32,21.823,35.854,222.25999,0.049,0.0918,0.0582,2356.74219,2039.5,21.81669,24.92189,29.16187,33.30947,37.36777,41.33968,24.925083,-5.5921
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,52,52,19.916,35.956,238.10001,0.049,0.1836,0.0873,2362.72388,2043.5,19.90639,25.51996,29.78779,33.96252,38.0471,42.04433,25.535108,-13.9059
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,72,71,18.927,35.928,236.12,0.0882,0.1836,0.1261,2360.61279,2047.40002,18.91415,25.75678,30.04031,34.2303,38.32964,42.34109,25.777984,-7.7078
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,101,100,17.948,35.866,230.17999,0.1372,0.051,0.0776,2356.37061,2057.1001,17.93063,25.95696,30.25677,34.46261,38.57727,42.60347,25.984026,2.6111
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,151,150,16.492,35.667,215.52,0.2744,0.816,2.1728,2343.9248,2074.19995,16.46752,26.15669,30.48243,34.71347,38.85249,42.90212,26.19174,24.2366
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,201,200,15.024,35.476,209.67999,0.4802,1.4892,5.2768,2332.74731,2087.19995,14.99341,26.34478,30.69789,34.9555,39.12021,43.19454,26.389709,37.476
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,301,299,13.619,35.33,211.46001,0.6468,2.244,8.1189,2324.11401,2107.69995,13.57602,26.53491,30.91533,35.19949,39.38985,43.48885,26.59104,43.1538
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,401,398,11.79,35.058,209.48,0.9016,3.6924,12.523,2310.29297,2112.8999,11.73779,26.68759,31.10598,35.42701,39.65301,43.78628,26.759453,55.575
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,498,494,10.072,34.824,206.32001,1.1662,5.9874,16.859,2300.13599,2128.69995,10.01313,26.8153,31.27129,35.62886,39.89017,44.0574,26.904954,69.2166
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,599,594,7.728,34.551,212.45,1.4896,9.486,22.203,2290.70068,2145.1001,7.66729,26.9725,31.48286,35.89325,40.20561,44.42194,27.088786,78.5019
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,699,693,5.943,34.377,224.83,1.7444,13.229,25.521,2286.92578,2154,5.88123,27.07714,31.63153,36.08472,40.43845,44.69459,27.214713,78.8531
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,848,841,4.453,34.293,227.60001,1.9208,21.389,28.557,2289.92578,2170.80005,4.38696,27.18488,31.77768,36.26819,40.65802,44.94888,27.341789,87.3837
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,999,990,3.576,34.302,219.58,2.1266,31.834,30.72,2297.38354,2189.3999,3.50387,27.28295,31.89887,36.41187,40.82344,45.13521,27.457188,102.3103
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,1198,1186,3.061,34.404,199.67999,2.2148,45.951,32.388,2311.33887,2215.69995,2.97727,27.41452,32.04376,36.56971,40.99381,45.31762,27.607335,126.2466
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,1400,1386,2.862,34.55,188.5,2.1854,55.325,32.117,2324.29175,2227.6001,2.76377,27.55074,32.18459,36.71502,41.14344,45.47141,27.75368,138.86031
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,1600,1583,2.816,34.67,194.92999,2.0482,55.366,29.798,2329.73218,2223.19995,2.7015,27.65217,32.28672,36.81784,41.24694,45.57555,27.852872,132.6804
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,1800,1780,2.767,34.758,208.10001,1.862,51.388,27.82,2331.28589,2211.1001,2.63582,27.7281,32.36373,36.8959,41.326,45.65558,27.926004,119.8595
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,1999,1976,2.743,34.809,219.28999,1.7248,47.685,25.996,2331.323,2202,2.59447,27.77223,32.40857,36.94144,41.37221,45.70243,27.968955,108.8995
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,2250,2223,2.745,34.858,232.35001,1.5876,42.544,24.008,2330.58789,2191.3999,2.57333,27.81293,32.44945,36.98249,41.41344,45.74382,28.008202,95.9064
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,2501,2469,2.76,34.888,240.37,1.47,37.699,22.543,2330.38062,2183.30005,2.56408,27.83747,32.474,37.00705,41.438,45.76839,28.031528,87.896
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,2752,2716,2.736,34.9,243.94,1.4308,36.587,21.932,2331.13037,2180.3999,2.51573,27.85118,32.48893,37.02318,41.45528,45.78679,28.046833,84.7008
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,3002,2960,2.65,34.902,246.61,1.4406,37.781,21.738,2332.49438,2181.19995,2.4061,27.86223,32.50298,37.04014,41.47507,45.80928,28.063361,82.938
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,3253,3206,2.486,34.891,245.82001,1.4406,42.422,22.174,2335.6062,2184.69995,2.21969,27.86934,32.51534,37.0576,41.49746,45.83641,28.081985,85.3151
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,3504,3452,2.24,34.867,242.06,1.5288,52.244,23.377,2340.58569,2196.6001,1.9531,27.87232,32.52594,37.07561,41.52264,45.86849,28.103935,91.3872
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,3754,3696,1.813,34.823,234.23,1.6758,69.064,25.579,2349.17822,2212.80005,1.51058,27.87176,32.53822,37.10037,41.55947,45.91695,28.139107,103.1266
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,3855,3794,1.675,34.807,231.56,1.7542,75.337,26.539,2351.823,2219.3999,1.36552,27.86985,32.54057,37.10686,41.56997,45.9313,28.149977,107.0986
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,3937,3874,1.513,34.789,228.28999,1.813,82.487,27.451,2354.8186,2226.8999,1.19926,27.86742,32.54305,37.11412,41.58184,45.94762,28.162877,111.8715
NA,NA,"B","1993-01-08T06:50:00",-30.5,-30,3937,3874,1.52,34.789,NA,NA,NA,NA,NA,NA,1.20606,27.86694,32.54238,37.11326,41.5808,45.9464,28.161868,NA
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,10,10,21.85,35.8,222.16,0.0686,0.1836,0.1067,2353.81299,2043.30005,21.84803,24.87203,29.11188,33.25936,37.31754,41.28932,24.874191,-5.5456
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,30,30,20.972,35.793,228.89,0.0686,0.1734,0.097,2353.53174,2043,20.96625,25.11079,29.3636,33.5237,37.5941,41.57767,25.117464,-8.7947
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,50,50,19.327,35.812,239.67999,0.098,0.3366,0.1455,2354.6377,2046.09998,19.31796,25.56416,29.84204,34.02653,38.12054,42.12686,25.580606,-12.8305
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,70,70,18.497,35.819,240.17,0.098,0.2754,0.0679,2354.6311,2048.19995,18.48472,25.7826,30.07369,34.27104,38.3775,42.39579,25.804755,-9.7515
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,99,98,17.589,35.769,233.94,0.1274,0.3162,0.0582,2350.99194,2057.1001,17.57223,25.97072,30.27709,34.48928,38.61009,42.6422,25.998637,0.5907
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,150,149,16.317,35.596,222.16,0.2352,0.612,1.8527,2340.16943,2071.6001,16.29287,26.14286,30.4721,34.70652,38.84882,42.9016,26.177966,18.5226
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,199,198,15.276,35.464,215.72,0.392,1.0098,3.9576,2332.24072,2082.6001,15.24538,26.27971,30.62834,34.8816,39.04211,43.1124,26.321983,30.209
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,300,298,13.598,35.298,210.57001,0.5978,2.2032,8.0995,2322.39038,2099.19995,13.55522,26.51445,30.89549,35.18024,39.37117,43.47073,26.570413,44.2034
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,399,396,12.022,35.081,208.99001,0.8722,3.7434,11.95,2311.28564,2112.6001,11.96939,26.66153,31.07508,35.39142,39.61288,43.74179,26.730997,54.7259
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,499,495,9.858,34.795,204.14,1.2054,6.6096,17.499,2299.01855,2132.19995,9.7998,26.82882,31.28961,35.65185,39.91767,44.08923,26.920606,72.745
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,599,594,8.049,34.588,208.39999,1.4602,9.4452,21.776,2291.95581,2144.19995,7.98684,26.95458,31.45729,35.86024,40.16541,44.37483,27.066838,80.3628
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,699,693,6.082,34.395,220.87,1.6954,13.393,25.395,2287.62793,2155,6.01947,27.07397,31.62483,36.07458,40.42499,44.67793,27.209409,81.7837
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,848,841,4.403,34.289,229.19,1.911,21.614,28.605,2289.7793,2170,4.33729,27.18704,31.78115,36.27295,40.66402,44.95607,27.345011,86.1846
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,999,990,3.548,34.307,218.28999,2.058,32.905,30.856,2298.07397,2191.19995,3.47608,27.28963,31.90625,36.41993,40.83216,45.14457,27.464787,103.8119
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,1200,1188,3.048,34.416,196.61,2.1952,47.899,32.621,2312.79199,2215.80005,2.96421,27.42531,32.0548,36.581,41.00534,45.32938,27.619126,129.39729
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,1400,1386,2.864,34.558,188.39999,2.1658,55.916,32.194,2324.67285,2228,2.76573,27.55697,32.19069,36.721,41.14932,45.47718,27.759664,138.92661
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,1402,1388,2.862,34.561,NA,NA,NA,NA,NA,NA,2.76359,27.55956,32.19331,36.72366,41.15201,45.4799,27.762274,NA
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,1403,1389,2.862,34.562,NA,NA,NA,NA,NA,NA,2.7635,27.56037,32.19412,36.72446,41.1528,45.48069,27.763063,NA
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,1600,1583,2.819,34.665,193.14999,2.0972,56.161,30.477,2330.07837,2226,2.70448,27.64792,32.28244,36.81352,41.24258,45.57115,27.848814,134.4467
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,1801,1781,2.777,34.749,205.33,1.8914,53.366,28.246,2331.6626,2216,2.64563,27.72007,32.3555,36.88748,41.31741,45.64681,27.918295,122.5682
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,2007,1984,2.734,34.807,217.8,1.715,49.072,26.112,2331.95313,2205.69995,2.5849,27.77148,32.4081,36.94123,41.37228,45.70275,27.968964,110.4733
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,2177,2151,2.731,34.835,225.03,1.6954,46.012,25.045,2331.71655,2198.80005,2.56641,27.79526,32.43216,36.96556,41.39687,45.72759,27.992352,103.3344
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,2248,2221,2.741,34.863,NA,NA,NA,NA,NA,NA,2.56957,27.81729,32.45387,36.98697,41.41797,45.74841,28.012617,NA
NA,NA,"B","1993-01-08T06:50:00",-29.5,-30,2255,2228,2.741,34.864,232.64999,1.5876,42.004,23.736,2331.05103,2190.80005,2.56891,27.81813,32.45472,36.98783,41.41885,45.74929,28.01345,95.6299
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,8,8,22.375,35.847,NA,NA,NA,NA,NA,2042.5,22.37339,24.75926,28.99131,33.1312,37.18201,41.14671,24.759128,NA
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,8,8,22.393,35.851,NA,NA,NA,NA,NA,NA,22.39139,24.75717,28.98895,33.12856,37.17911,41.14355,24.757017,NA
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,12,12,22.018,35.806,220.67,0.049,0,0.0194,2354.00488,NA,22.01562,24.82947,29.06688,33.21197,37.26784,41.23739,24.830777,-4.7113
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,32,32,21.548,35.813,227.11,0.0294,0.1122,0.0097,2354.61255,2043.30005,21.54175,24.96743,29.21165,33.36338,37.42567,41.40143,24.97143,-9.3179
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,52,52,19.532,35.814,239.28,0.0588,0.204,0.0388,2354.72974,2045.40002,19.52252,25.51245,29.78712,33.96848,38.05947,42.06288,25.527646,-13.2957
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,72,71,18.428,35.779,240.37,0.0784,0.2652,0.0291,2352.33301,2047.09998,18.4154,25.7694,30.06187,34.26055,38.36829,42.38783,25.791331,-9.5947
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,102,101,17.582,35.714,236.31,0.0588,0.2754,0.0388,2347.98486,2054,17.56473,25.9304,30.23724,34.4499,38.57115,42.60369,25.957324,-1.668
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,151,150,16.538,35.66,221.86,0.0686,0.3366,0,2343.61841,2071.80005,16.51347,26.14053,30.46553,34.69584,38.83416,42.88311,26.174919,17.6913
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,201,200,15.434,35.506,212.35001,0.2058,0.765,1.7169,2334.27393,2084.6001,15.40284,26.27687,30.62239,34.87264,39.03024,43.09773,26.318471,32.7439
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,299,297,13.537,35.287,210.28,0.3626,1.53,4.4426,2321.73535,2098.8999,13.49449,26.51846,30.90073,35.18668,39.37878,43.47944,26.574753,44.8299
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,402,399,11.906,35.058,208.78999,0.5978,2.5704,8.2353,2310.17188,2111.6001,11.85333,26.66574,31.0818,35.40056,39.62437,43.75553,26.736065,55.6145
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,499,495,9.884,34.8,204.53,1.1466,6.7014,17.276,2299.18945,2129.6001,9.8257,26.82836,31.28856,35.65022,39.91548,44.08651,26.919582,72.1881
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,505,501,9.894,34.79,205.42999,0.833,3.9372,NA,2298.72461,2129.19995,9.83496,26.819,31.27907,35.64061,39.90575,44.07666,26.91023,71.2493
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,600,595,7.937,34.577,209.19,1.4504,9.9348,22.242,2291.6167,2143.8999,7.87524,26.96249,31.46784,35.87337,40.18103,44.39284,27.075705,80.3304
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,698,692,6.145,34.405,NA,1.6954,14.331,25.705,NA,2155.69995,6.08222,27.07391,31.62315,36.07133,40.42023,44.6717,27.208225,NA
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,848,841,4.434,34.288,218.99001,1.911,21.247,28.508,2290.90332,2171.19995,4.36809,27.18296,31.77628,36.26731,40.65764,44.94897,27.340732,96.1493
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,998,989,3.591,34.314,230.37,2.0776,33.364,30.895,2296.06885,2190.69995,3.51881,27.29108,31.9065,36.41902,40.83013,45.14145,27.465251,91.3751
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,1194,1182,3.058,34.419,216.81,2.2148,47.95,32.553,2307.8855,2214.80005,2.97459,27.42675,32.05593,36.58184,41.00589,45.32965,27.620468,109.1059
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,1397,1383,2.86,34.563,196.50999,NA,NA,NA,2322.2334,NA,2.76201,27.56129,32.19508,36.72545,41.15382,45.48174,27.763995,130.8363
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,1600,1583,2.794,34.681,190.57001,2.0286,56.875,30.196,2332.41211,2226.3999,2.67974,27.6629,32.29795,36.82957,41.25914,45.5882,27.863807,137.19591
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,1798,1778,2.77,34.759,194.53999,1.8522,53.285,27.955,2337.25146,2214.30005,2.63895,27.72867,32.3642,36.89628,41.3263,45.65579,27.926614,133.3914
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,1998,1975,2.744,34.809,211.07001,1.7248,49.511,26.122,2334.76196,2205.1001,2.59555,27.77219,32.4085,36.94133,41.37208,45.70227,27.969208,117.1105
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,2184,2158,2.72,34.846,228.28999,1.6072,45.135,24.541,2331.49561,2194.5,2.55491,27.80508,32.4422,36.97583,41.40734,45.73827,28.002326,100.1457
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,2499,2467,2.78,34.894,242.35001,1.47,37.546,22.368,2329.88184,2182.3999,2.58387,27.8406,32.47653,37.009,41.4394,45.76925,28.03344,85.7387
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,2750,2714,2.762,34.909,247.5,1.3916,35.455,21.427,2330.23706,2178.80005,2.54137,27.85617,32.49315,37.02664,41.45802,45.78881,28.049637,80.908
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,3000,2959,2.668,34.909,247.7,1.4112,37.036,21.495,2332.51123,2179.69995,2.42388,27.86633,32.50654,37.04317,41.47758,45.8113,28.065689,81.685
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,3252,3205,2.519,34.9,249.17999,1.4504,41.096,21.728,2334.58203,2181.6001,2.25197,27.87387,32.5189,37.06021,41.49916,45.83723,28.08342,81.6634
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,3504,3452,2.082,34.857,241.46001,1.6072,57.538,23.843,2343.10986,2199.80005,1.79915,27.87636,32.53439,37.08834,41.53951,45.88934,28.119534,93.3267
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,3705,3648,1.666,34.808,231.07001,1.7836,76.949,26.578,2351.89941,2219.5,1.37289,27.86949,32.54,37.10609,41.569,45.93014,28.149705,107.5228
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,3766,3707,1.521,34.792,230.27,NA,NA,NA,2353.41577,NA,1.22541,27.86731,32.54217,37.11249,41.57949,45.94457,28.161096,109.6545
NA,NA,"B","1993-01-09T06:50:00",-28.39999,-30,3766,3707,1.519,34.791,NA,1.8914,82.61,27.354,NA,2225.30005,1.22347,27.86664,32.54156,37.11195,41.57901,45.94415,28.160727,NA
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,10,10,22.65,35.837,NA,NA,NA,NA,NA,NA,22.64797,24.67318,28.90142,33.03758,37.0848,41.04601,24.671607,NA
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,10,10,22.651,35.837,NA,NA,NA,NA,NA,NA,22.64897,24.6729,28.90112,33.03727,37.08447,41.04567,24.671298,NA
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,12,12,22.62,35.84,220.37,0.1372,0.3264,0.0291,2355.92334,NA,22.61757,24.68418,28.91283,33.04939,37.09699,41.05857,24.682835,-6.7514
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,12,12,22.627,35.842,NA,NA,NA,NA,NA,2040.59998,22.62457,24.68369,28.91223,33.04868,37.09618,41.05766,24.682337,NA
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,32,32,21.712,35.772,227.5,0.098,0.2856,0.0194,2352.29761,2041.59998,21.70571,24.89058,29.13266,33.28231,37.34258,41.31639,24.893183,-10.2967
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,52,52,20.059,35.987,238.99001,0.0882,0.2856,0.0291,2364.49854,2047.09998,20.04933,25.50567,29.77112,33.94353,38.02586,42.02094,25.520368,-15.4273
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,72,71,19.206,35.987,236.02,0.1274,0.2856,0.0291,2363.94678,2051.80005,19.19302,25.73012,30.00886,34.1942,38.28905,42.29617,25.750293,-8.8775
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,102,101,17.98,35.836,233.74001,0.147,0.3264,0.0388,2354.71484,2058.3999,17.96244,25.9261,30.22559,34.4311,38.54545,42.57134,25.952208,-1.0483
NA,NA,"B","1993-01-10T06:50:00",-26.70001,-30,152,151,16.711,35.624,222.16,0.196,0.4794,0.1455,2341.53931,2063.6001,16.68614,26.07224,30.39451,34.62216,38.75791,42.80439,26.104581,16.6368
