"Cruise","Station","Type","Date","Longitude","Latitude","Press","Depth","Temp","Sal","Oxy","Phos","Si","Ni","TA","DIC","ptemp","S0","S1","S2","S3","S4","ndens","AOU"
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,3.9,3.875,25.926,36.487499,209.4,0.12,0.8,0.47,2388.8,2083,25.92513,24.181227,28.362096,32.452114,36.454605,40.372644,24.17571,-8.3598
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,4,3.975,25.9464,36.488998,209.3,NA,NA,NA,NA,NA,25.9455,24.175969,28.356574,32.446334,36.448575,40.36637,24.170381,-8.3303
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,4,3.975,25.945,36.492599,208.9,NA,NA,NA,NA,NA,25.9441,24.179126,28.359727,32.449485,36.451724,40.369518,24.173578,-7.9296
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,15.8,15.7,25.1985,36.577702,211.6,NA,NA,NA,NA,NA,25.19503,24.476236,28.665858,32.764434,36.775247,40.701344,24.473636,-8.1719
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,15.8,15.7,25.1941,36.5811,212.3,0.11,0.62,0.31,2391.9,2086.6,25.19063,24.48016,28.669819,32.768431,36.779279,40.705411,24.477606,-8.8606
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,16.4,16.296,25.1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,23.5,23.35,23.9668,36.707802,216,NA,NA,NA,NA,NA,23.96182,24.948702,29.153741,33.267374,37.292812,41.233055,24.952445,-8.3849
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,23.9,23.748,23.9047,36.706402,216.6,0.1,0.53,0.17,2401.7,2059.2,23.89965,24.966191,29.172071,33.286525,37.312759,41.25377,24.970197,-8.7599
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,24,23.847,23.9283,36.7062,216.1,NA,NA,NA,NA,NA,23.92322,24.959007,29.164573,33.278719,37.304655,41.245378,24.962906,-8.3444
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,45.8,45.506,21.2958,36.686798,216.5,NA,NA,NA,NA,NA,21.28689,25.702891,29.945505,34.095749,38.156666,42.131136,25.72066,1.1794
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,45.9,45.605,21.2948,36.686401,216.7,NA,NA,NA,NA,NA,21.28587,25.702871,29.945503,34.095764,38.156697,42.131182,25.720641,0.9839
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,45.9,45.605,21.2948,36.686298,216.4,0.09,0.28,0.01,2404,2100.3,21.28587,25.702793,29.945425,34.095686,38.15662,42.131106,25.720562,1.284
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,61,60.606,20.8495,36.629398,212,NA,NA,NA,NA,NA,20.83781,25.782765,30.032353,34.18938,38.25686,42.237652,25.802357,7.5294
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,61,60.606,20.8236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,61.1,60.706,20.848,36.626999,211.7,0.14,0.34,0.77,NA,NA,20.83629,25.781353,30.030978,34.188041,38.255556,42.236381,25.800921,7.8385
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,61.3,60.904,20.8439,36.618801,211,0.13,0.39,0.62,2399.4,NA,20.83215,25.776239,30.025975,34.183146,38.250766,42.231691,25.795715,8.5656
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,101.2,100.537,16.964,35.8521,200.7,NA,NA,NA,2352.3,NA,16.94727,26.185423,30.50175,34.723638,38.853825,42.894956,26.2202,36.5592
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,101.4,100.736,16.9192,35.849602,NA,NA,NA,NA,NA,NA,16.90247,26.194193,30.511297,34.73394,38.864858,42.906692,26.229288,NA
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,101.7,101.034,16.7743,35.8321,NA,0.43,1.44,5.34,NA,NA,16.75762,26.215185,30.534871,34.760023,38.893366,42.937534,26.251159,NA
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,101.8,101.133,16.8363,35.8466,199.9,NA,NA,NA,NA,NA,16.81956,26.211619,30.530154,34.754188,38.88645,42.929578,26.247331,37.9566
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,134.1,133.211,16.0376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,134.2,133.31,16.0422,35.683102,NA,NA,NA,NA,2342.5,NA,16.02086,26.2728,30.606208,34.84469,38.990914,43.04747,26.312398,NA
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,134.3,133.41,15.8649,35.689301,199.7,NA,NA,NA,NA,NA,15.8437,26.318202,30.654681,34.896148,39.045259,43.104592,26.359463,42.9852
"A09.5_740H20180228",4,"B","2018-03-02T01:40:00",-40.9812,-23.186,134.3,133.41,15.7518,35.671398,NA,NA,NA,NA,NA,NA,15.73071,26.330192,30.668784,34.912304,39.063399,43.124639,26.372153,NA
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,8.3,8.247,25.9453,NA,206.2,0.13,1.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,8.4,8.347,25.9488,36.5956,NA,NA,NA,NA,2392.9,2083.8,25.94692,24.255985,28.43596,32.525117,36.526782,40.444029,24.251268,NA
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,8.6,8.546,25.9497,36.5937,NA,0.11,1.01,0,NA,NA,25.94777,24.254283,28.434258,32.523415,36.52508,40.442327,24.249551,NA
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,38.2,37.956,21.91,36.734299,216.3,0.12,0.74,0,NA,NA,21.90241,25.566896,29.800308,33.941595,37.99384,41.959953,25.581661,-1.0708
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,38.4,38.154,21.9028,36.735901,216.2,NA,NA,NA,2405.6,NA,21.89517,25.570156,29.803662,33.945041,37.997375,41.963574,25.584989,-0.9449
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,38.9,38.651,21.9136,36.735298,216.1,0.12,0.73,0,NA,NA,21.90587,25.566679,29.800035,33.941268,37.993461,41.959524,25.581436,-0.8853
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,71.6,71.136,20.6883,36.603901,209.7,0.16,0.72,0.77,NA,NA,20.67465,25.807811,30.059986,34.219529,38.289444,42.27258,25.827972,10.5147
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,71.6,71.136,20.669,36.5909,208.1,0.16,0.77,0.85,NA,NA,20.65536,25.803149,30.055692,34.215593,38.285853,42.269321,25.82325,12.2089
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,71.9,71.434,20.6872,36.598,208.4,NA,NA,NA,2396.2,NA,20.67349,25.803628,30.055857,34.215452,38.285417,42.2686,25.823715,11.827
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,103.4,102.722,17.8847,36.033199,198.3,0.37,1.65,3.65,NA,NA,17.86695,26.100846,30.400637,34.606458,38.721117,42.747312,26.131421,34.5411
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,103.9,103.219,17.887,36.0233,198.9,NA,NA,NA,2363.2,2115.5,17.86916,26.092716,30.392534,34.598381,38.713064,42.739282,26.123125,33.9451
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,104,103.318,17.8865,36.0345,198.5,0.39,1.63,3.67,NA,NA,17.86864,26.101424,30.401179,34.606965,38.72159,42.747752,26.132004,34.3317
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,123.5,122.684,16.7065,35.778599,197.6,0.45,1.96,5.12,NA,NA,16.68629,26.190983,30.512239,34.738913,38.873725,42.919305,26.226632,40.9727
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,123.7,122.883,16.6852,35.761398,197.9,NA,NA,NA,2347.6,2115.4,16.66498,26.182807,30.50454,34.731677,38.866936,42.912946,26.218357,40.7968
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,123.8,122.982,16.7401,35.800701,197.9,0.45,1.91,4.99,NA,NA,16.71981,26.200031,30.520568,34.746545,38.880685,42.925618,26.235758,40.4851
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,224.4,222.864,13.6215,35.2985,204.5,0.69,2.95,9.46,NA,NA,13.58955,26.507801,30.88818,35.172293,39.362613,43.461575,26.564141,50.0923
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,224.5,222.963,13.6009,35.300598,205,0.7,2.96,9.44,NA,NA,13.56896,26.513682,30.894438,35.178917,39.369591,43.468894,26.570266,49.6969
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,224.7,223.161,13.665,NA,203.8,NA,NA,NA,2320.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,305,302.853,12.1944,35.100498,200.8,0.9,4.31,12.92,NA,NA,12.15396,26.641322,31.051043,35.36366,39.581525,43.706975,26.710365,61.8555
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,305.1,302.952,12.1752,35.1017,201.4,NA,NA,NA,2315.6,NA,12.13479,26.645948,31.056043,35.369023,39.58724,43.713029,26.715211,61.3599
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,305.2,303.051,12.1822,35.101898,201.5,0.9,4.24,12.89,NA,NA,12.14176,26.64476,31.054715,35.367558,39.585643,43.711304,26.713949,61.2209
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,461.2,457.781,10.684,34.911098,199.7,1.14,6.49,16.77,NA,NA,10.62751,26.776558,31.21888,35.563168,39.81164,43.966524,26.860421,72.0123
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,461.3,457.88,10.6898,34.9142,199.1,NA,NA,NA,2303.6,2145.7,10.63327,26.777954,31.220133,35.564281,39.812619,43.967374,26.861742,72.5729
"A09.5_740H20180228",5,"B","2018-03-02T04:45:00",-40.95981,-23.1994,461.7,458.276,10.6145,34.911999,197.4,1.13,6.47,16.73,NA,NA,10.55817,26.789517,31.233291,35.578989,39.828825,43.98502,26.874017,74.7206
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,14.5,14.408,26.5589,36.820999,203.1,0.1,1.19,0.18,2405.7,2080.3,26.55559,24.233549,28.404688,32.485239,36.478558,40.387744,24.228894,-4.5393
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,14.6,14.507,26.5736,NA,NA,0.1,1.16,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,44.5,44.214,23.8145,37.093498,215.3,0.08,0.51,0,2432.9,2103.4,23.8051,25.287589,29.492458,33.605966,37.631315,41.5715,25.296532,-7.5818
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,44.7,44.413,23.9171,NA,NA,0.08,0.57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,85,84.446,19.776,36.4631,204.5,0.19,0.86,1.67,2388.8,2109.5,19.76031,25.945491,30.212413,34.386296,38.470081,42.46657,25.969341,19.6269
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,85,84.446,20.2419,NA,NA,0.08,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,114.9,114.143,17.2728,35.885601,200.9,0.34,1.33,3.42,2353.6,2112,17.25355,26.13758,30.448518,34.665168,38.790293,42.826554,26.170479,34.9091
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,115.3,114.541,17.3112,NA,NA,0.34,1.29,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,205.8,204.4,14.1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,206.1,204.697,14.2063,35.3825,NA,0.62,2.53,8.18,2328.7,2120.5,14.17611,26.44967,30.818431,35.091257,39.270671,43.359145,26.501356,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,286.5,284.495,12.8585,NA,NA,0.81,3.68,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,286.7,284.693,12.8569,35.1945,201.8,0.81,3.98,11.34,2319.8,2129.5,12.81755,26.58414,30.980109,35.279366,39.484321,43.597357,26.647145,57.0677
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,458,454.607,10.8966,NA,NA,1.13,6.37,16.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,458,454.607,10.868,34.922199,196.3,1.14,6.38,16.62,2309.6,2144.7,10.8113,26.752474,31.190868,35.531338,39.776122,43.927458,26.83454,74.3121
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,497.5,493.767,9.5546,34.764099,193.3,1.37,8.72,20.1,2304.5,2153.4,9.49769,26.855288,31.322866,35.691691,39.963878,44.141569,26.951124,85.4968
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,497.8,494.064,9.5634,NA,NA,1.35,8.68,20.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,688.8,683.318,6.1295,NA,NA,1.84,17.3,27.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,689.2,683.714,6.1304,34.416401,205.1,1.85,17.38,27.33,NA,2171.2,6.06852,27.085112,31.634595,36.083011,40.432136,44.683831,27.218949,97.1604
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,809.9,803.221,5.4778,34.375702,204.4,1.93,20.85,28.81,2300,2179.3,5.40846,27.134943,31.701074,36.165671,40.530441,44.797186,27.275947,102.7287
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,810.2,803.518,5.4764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,991.1,982.501,4.2048,NA,NA,2.15,33.21,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,991.4,982.798,4.1994,34.3633,200.8,2.15,33.13,31.93,2308.2,2196.7,4.12295,27.270168,31.869249,36.365877,40.761619,45.058158,27.428933,116.0781
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,1081.9,1072.281,3.6777,34.426701,NA,2.21,41.34,32.94,NA,2208.2,3.5978,27.374278,31.986674,36.496249,40.904509,45.213087,27.546804,NA
"A09.5_740H20180228",6,"B","2018-03-02T07:56:00",-40.9238,-23.2354,1082.4,1072.775,3.6774,NA,NA,2.22,41.39,32.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,9.7,9.639,27.3256,NA,NA,0.05,0.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,9.8,9.738,27.3253,36.901901,201.3,0.06,0.82,0,2410.8,2074.7,27.32302,24.047715,28.209106,32.280134,36.264199,40.164422,24.041549,-5.3294
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,59.9,59.513,23.2072,37.048801,219.1,0.05,0.41,0,2427.1,2100.6,23.19478,25.433999,29.647412,33.769244,37.802661,41.750631,25.445455,-9.1111
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,59.9,59.513,23.2075,NA,NA,0.06,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,85.3,84.744,21.9905,36.8853,212.7,0.09,0.41,0.05,2417.5,2113.3,21.97349,25.66157,29.893053,34.032475,38.082924,42.047315,25.677576,2.0676
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,85.3,84.744,21.9946,NA,NA,0.12,0.41,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,205.4,204.002,15.2682,NA,NA,0.57,2.46,6.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,205.9,204.498,15.3678,35.5383,197.3,0.59,2.5,6.95,2332.4,2128.7,15.33596,26.316807,30.663312,34.914516,39.073034,43.141414,26.360133,48.0724
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,255.6,253.829,14.39,35.404202,204.8,0.61,2.33,7.67,2337.8,2120.9,14.35217,26.428868,30.794209,35.063712,39.239915,43.325302,26.479276,45.6884
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,256,254.226,14.3598,NA,NA,0.62,2.36,7.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,346.5,344.024,13.2064,35.236599,203.9,0.79,3.21,10.41,2318,2134.6,13.15787,26.548394,30.937467,35.230025,39.428506,43.535316,26.60845,53.073
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,346.8,344.321,13.2123,NA,NA,0.8,3.24,10.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,507,503.182,9.7393,NA,NA,1.36,8.28,19.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,507.7,503.876,9.7002,34.778301,192.7,1.35,8.36,19.93,2305.9,2157.7,9.64155,26.842536,31.306879,35.67256,39.941709,44.116478,26.936867,85.1844
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,633.8,628.836,7.4485,34.517101,203.4,1.65,12.88,24.64,2290.3,2171.5,7.38547,26.986848,31.504025,35.921043,40.239814,44.462311,27.106489,89.5095
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,739.4,733.423,5.8738,34.393299,206.5,1.87,18.5,28.06,NA,2175.2,5.80862,27.099746,31.655796,36.110594,40.46589,44.723522,27.23678,97.675
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,740.1,734.116,5.9065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,860.5,853.297,4.5838,NA,NA,2.03,26.67,30.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,860.7,853.495,4.5818,34.337502,206.9,2.04,26.68,30.51,NA,2196.6,4.51376,27.207261,31.796415,36.283393,40.669803,44.957367,27.360237,107.0181
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,1012.6,1003.759,3.8949,34.393398,192.8,2.18,37.27,32.45,NA,2203,3.819,27.325455,31.932268,36.436415,40.839426,45.142957,27.491591,126.394
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,1264.3,1252.511,3.5268,34.5462,187.2,2.15,43.64,31.9,NA,2221.7,3.43289,27.485773,32.101587,36.614487,41.025962,45.337627,27.664983,134.7337
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,1264.5,1252.709,3.5268,NA,NA,2.14,43.56,31.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A09.5_740H20180228",7,"B","2018-03-02T11:26:00",-40.8511,-23.2965,1586,1570.016,3.8159,NA,NA,1.79,32.71,26.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
